"adhdia2iib","Integer","","Recommended","Interrupts or intrudes on others   (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1acp","Integer","","Recommended","Fails to give close attention to details or makes careless mistakes  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1acc","Integer","","Recommended","Fails to give close attention to details or makes careless mistakes  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1aco","Integer","","Recommended","Fails to give close attention to details or makes careless mistakes  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1acb","Integer","","Recommended","Fails to give close attention to details or makes careless mistakes  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1aip","Integer","","Recommended","Fails to give close attention to details or makes careless mistakes  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1aic","Integer","","Recommended","Fails to give close attention to details or makes careless mistakes  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1aio","Integer","","Recommended","Fails to give close attention to details or makes careless mistakes  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1aib","Integer","","Recommended","Fails to give close attention to details or makes careless mistakes  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1bcp","Integer","","Recommended","Difficulty sustaining attention in tasks or play activities  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1bcc","Integer","","Recommended","Difficulty sustaining attention in tasks or play activities  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1bco","Integer","","Recommended","Difficulty sustaining attention in tasks or play activities  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1bcb","Integer","","Recommended","Difficulty sustaining attention in tasks or play activities  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1bip","Integer","","Recommended","Difficulty sustaining attention in tasks or play activities  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1bic","Integer","","Recommended","Difficulty sustaining attention in tasks or play activities  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1bio","Integer","","Recommended","Difficulty sustaining attention in tasks or play activities  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1bib","Integer","","Recommended","Difficulty sustaining attention in tasks or play activities  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1ccp","Integer","","Recommended","Often does not seem to listen when spoken to directly  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1ccc","Integer","","Recommended","Often does not seem to listen when spoken to directly  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1cco","Integer","","Recommended","Often does not seem to listen when spoken to directly  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1ccb","Integer","","Recommended","Often does not seem to listen when spoken to directly  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1cip","Integer","","Recommended","Often does not seem to listen when spoken to directly  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1cic","Integer","","Recommended","Often does not seem to listen when spoken to directly  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1cio","Integer","","Recommended","Often does not seem to listen when spoken to directly  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1cib","Integer","","Recommended","Often does not seem to listen when spoken to directly  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1dcp","Integer","","Recommended","Does not follow through on instructions and fails to finish   (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1dcc","Integer","","Recommended","Does not follow through on instructions and fails to finish   (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1dco","Integer","","Recommended","Does not follow through on instructions and fails to finish   (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1dcb","Integer","","Recommended","Does not follow through on instructions and fails to finish   (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1dip","Integer","","Recommended","Does not follow through on instructions and fails to finish   (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1dic","Integer","","Recommended","Does not follow through on instructions and fails to finish   (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1dio","Integer","","Recommended","Does not follow through on instructions and fails to finish   (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1dib","Integer","","Recommended","Does not follow through on instructions and fails to finish   (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1ecp","Integer","","Recommended","Has difficulty organizing tasks and activities  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1ecc","Integer","","Recommended","Has difficulty organizing tasks and activities  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1eco","Integer","","Recommended","Has difficulty organizing tasks and activities  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1ecb","Integer","","Recommended","Has difficulty organizing tasks and activities  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1eip","Integer","","Recommended","Has difficulty organizing tasks and activities  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1eic","Integer","","Recommended","Has difficulty organizing tasks and activities  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1eio","Integer","","Recommended","Has difficulty organizing tasks and activities  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1eib","Integer","","Recommended","Has difficulty organizing tasks and activities  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1fcp","Integer","","Recommended","Avoids, dislikes, or is reluctant to engage in tasks that require sustained mental effort  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1fcc","Integer","","Recommended","Avoids, dislikes, or is reluctant to engage in tasks that require sustained mental effort  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1fco","Integer","","Recommended","Avoids, dislikes, or is reluctant to engage in tasks that require sustained mental effort  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1fcb","Integer","","Recommended","Avoids, dislikes, or is reluctant to engage in tasks that require sustained mental effort  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1fip","Integer","","Recommended","Avoids, dislikes, or is reluctant to engage in tasks that require sustained mental effort  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1fic","Integer","","Recommended","Avoids, dislikes, or is reluctant to engage in tasks that require sustained mental effort  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1fio","Integer","","Recommended","Avoids, dislikes, or is reluctant to engage in tasks that require sustained mental effort  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1fib","Integer","","Recommended","Avoids, dislikes, or is reluctant to engage in tasks that require sustained mental effort  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1gcp","Integer","","Recommended","Loses things necessary for tasks or activities  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1gcc","Integer","","Recommended","Loses things necessary for tasks or activities  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1gco","Integer","","Recommended","Loses things necessary for tasks or activities  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1gcb","Integer","","Recommended","Loses things necessary for tasks or activities  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1gip","Integer","","Recommended","Loses things necessary for tasks or activities  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1gic","Integer","","Recommended","Loses things necessary for tasks or activities  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1gio","Integer","","Recommended","Loses things necessary for tasks or activities  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1gib","Integer","","Recommended","Loses things necessary for tasks or activities  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1hcp","Integer","","Recommended","Distracted by extraneous stimuli  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1hcc","Integer","","Recommended","Distracted by extraneous stimuli  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1hco","Integer","","Recommended","Distracted by extraneous stimuli  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1hcb","Integer","","Recommended","Distracted by extraneous stimuli  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1hip","Integer","","Recommended","Distracted by extraneous stimuli  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1hic","Integer","","Recommended","Distracted by extraneous stimuli  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1hio","Integer","","Recommended","Distracted by extraneous stimuli  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1hib","Integer","","Recommended","Distracted by extraneous stimuli  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1icp","Integer","","Recommended","Often forgetful in daily activities  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1icc","Integer","","Recommended","Often forgetful in daily activities  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1ico","Integer","","Recommended","Often forgetful in daily activities  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1icb","Integer","","Recommended","Often forgetful in daily activities  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1iip","Integer","","Recommended","Often forgetful in daily activities  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1iic","Integer","","Recommended","Often forgetful in daily activities  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1iio","Integer","","Recommended","Forgetful in daily activities  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa1iib","Integer","","Recommended","Forgetful in daily activities  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2acp","Integer","","Recommended","Fidgets with hands or feet or squirms in seat  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2acc","Integer","","Recommended","Fidgets with hands or feet or squirms in seat  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2aco","Integer","","Recommended","Fidgets with hands or feet or squirms in seat  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2acb","Integer","","Recommended","Fidgets with hands or feet or squirms in seat  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2aip","Integer","","Recommended","Fidgets with hands or feet or squirms in seat  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2aic","Integer","","Recommended","Fidgets with hands or feet or squirms in seat  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2aio","Integer","","Recommended","Fidgets with hands or feet or squirms in seat  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2aib","Integer","","Recommended","Fidgets with hands or feet or squirms in seat  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2bcp","Integer","","Recommended","Leaves seat in classroom inappropriately (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2bcc","Integer","","Recommended","Leaves seat in classroom inappropriately (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2bco","Integer","","Recommended","Leaves seat in classroom inappropriately (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2bcb","Integer","","Recommended","Leaves seat in classroom inappropriately (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2bip","Integer","","Recommended","Leaves seat in classroom inappropriately (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2bic","Integer","","Recommended","Leaves seat in classroom inappropriately (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2bio","Integer","","Recommended","Leaves seat in classroom inappropriately (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2bib","Integer","","Recommended","Leaves seat in classroom inappropriately (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2ccp","Integer","","Recommended","Runs about or climbs excessively inappropriately (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2ccc","Integer","","Recommended","Runs about or climbs excessively inappropriately (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2cco","Integer","","Recommended","Runs about or climbs excessively inappropriately (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2ccb","Integer","","Recommended","Runs about or climbs excessively inappropriately (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2cip","Integer","","Recommended","Runs about or climbs excessively inappropriately (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2cic","Integer","","Recommended","Runs about or climbs excessively inappropriately (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2cio","Integer","","Recommended","Runs about or climbs excessively inappropriately (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2cib","Integer","","Recommended","Runs about or climbs excessively inappropriately (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2dcp","Integer","","Recommended","Difficulty playing or engaging in leisure activities quietly   (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2dcc","Integer","","Recommended","Difficulty playing or engaging in leisure activities quietly   (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2dco","Integer","","Recommended","Difficulty playing or engaging in leisure activities quietly   (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2dcb","Integer","","Recommended","Difficulty playing or engaging in leisure activities quietly   (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2dip","Integer","","Recommended","Difficulty playing or engaging in leisure activities quietly   (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2dic","Integer","","Recommended","Difficulty playing or engaging in leisure activities quietly   (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2dio","Integer","","Recommended","Difficulty playing or engaging in leisure activities quietly   (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2dib","Integer","","Recommended","Difficulty playing or engaging in leisure activities quietly   (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2ecp","Integer","","Recommended","On the go, driven by a motor  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2ecc","Integer","","Recommended","On the go, driven by a motor  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2eco","Integer","","Recommended","On the go, driven by a motor  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2ecb","Integer","","Recommended","On the go, driven by a motor  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2eip","Integer","","Recommended","On the go, driven by a motor  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2eic","Integer","","Recommended","On the go, driven by a motor  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2eio","Integer","","Recommended","On the go, driven by a motor  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2eib","Integer","","Recommended","On the go, driven by a motor  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2fcp","Integer","","Recommended","Talks excessively  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2fcc","Integer","","Recommended","Talks excessively  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2fco","Integer","","Recommended","Talks excessively  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2fcb","Integer","","Recommended","Talks excessively  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2fip","Integer","","Recommended","Talks excessively  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2fic","Integer","","Recommended","Talks excessively  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2fio","Integer","","Recommended","Talks excessively  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2fib","Integer","","Recommended","Talks excessively  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2gcp","Integer","","Recommended","Blurts out answers   (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2gcc","Integer","","Recommended","Blurts out answers   (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2gco","Integer","","Recommended","Blurts out answers   (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2gcb","Integer","","Recommended","Blurts out answers   (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2gip","Integer","","Recommended","Blurts out answers   (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2gic","Integer","","Recommended","Blurts out answers   (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2gio","Integer","","Recommended","Blurts out answers   (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2gib","Integer","","Recommended","Blurts out answers   (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2hcp","Integer","","Recommended","Difficulty awaiting turn  (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2hcc","Integer","","Recommended","Difficulty awaiting turn  (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2hco","Integer","","Recommended","Difficulty awaiting turn  (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2hcb","Integer","","Recommended","Difficulty awaiting turn  (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2hip","Integer","","Recommended","Difficulty awaiting turn  (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2hic","Integer","","Recommended","Difficulty awaiting turn  (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2hio","Integer","","Recommended","Difficulty awaiting turn  (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2hib","Integer","","Recommended","Difficulty awaiting turn  (Interim - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2icp","Integer","","Recommended","Interrupts or intrudes on others   (Current - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2icc","Integer","","Recommended","Interrupts or intrudes on others   (Current - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2ico","Integer","","Recommended","Interrupts or intrudes on others   (Current - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2icb","Integer","","Recommended","Interrupts or intrudes on others   (Current - Best)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2iip","Integer","","Recommended","Interrupts or intrudes on others   (Interim - Parent)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2iic","Integer","","Recommended","Interrupts or intrudes on others   (Interim - Child)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
"adhdsa2iio","Integer","","Recommended","Interrupts or intrudes on others   (Interim - Other)","0::3;9","0=Does Not Apply; 1=No Symptom; 2=Subthreshold; 3=Threshold; 9=No Info",""
