"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"funccom_insges5","Integer","","Required","","Conventional/Instrumental gestures - Most Abnormal","0;1;2;3;8;9","0 = Appropriate and spontaneous use of a variety of conventional or instrumental gestures; 1 = Spontaneous use of conventional or instrumental gestures, but limited in range or contexts; 2 = Inconsistent spontaneous use, or use of elicited or well-rehearsed simple conventional or instrumental gestures only; 3 = No use of conventional or instrumental gestures, 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_insges5,ADI_R_Diagnostic_ADI_R_Raw_45,ADI_R_Diagnostic_ADI_R_Raw_45b,USE_GESTURE_ABNRM,WPS_ADI_Q45E,WPS_ADI_Q45MA,adir_funccom_insges5,conventionalgestures,gestures_abnormal,insges5,q45_instrumental_gestures_abnormal,q_45_conventional_instr_gests_most_abnormal_code"
"funccom_cavoice","Integer","","Required","","Attention to Voice - Current","0;1;2;3;8;9","0 = Usually looks up and pays attention when spoken to in a positive manner in contexts other than to do something that s/he may not want to do; 1 = Does not consistently appear to pay attention (e.g., might look up briefly, but little sustained attention), but sometimes responds to what is said or responds on occasion only to firm, loud voice; 2 = Usually does not look up or pay attention when spoken to, and does not respond to what is said; or responds to her/his name only or when her/his attention is caught very deliberately; 3 = Rarely responds, although hearing normal; 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_cavoice,ADI_R_Diagnostic_ADI_R_Raw_46a,ATTENTION_VOICE,WPS_ADI_Q46,WPS_ADI_Q46C,adir_funccom_cavoice,atten_voice_curr,cavoice,q46_attention_voice_current,q_46_attent_voice_current_code"
"funccom_avoice5","Integer","","Required","","Attention to Voice - Most Abnormal","0;1;2;3;8;9","0 = Usually looks up and pays attention when spoken to in a positive manner in contexts other than to do something that s/he may not want to do; 1 = Does not consistently appear to pay attention (e.g., might look up briefly, but little sustained attention), but sometimes responds to what is said or responds on occasion only to firm, loud voice; 2 = Usually does not look up or pay attention when spoken to, and does not respond to what is said; or responds to her/his name only or when her/his attention is caught very deliberately; 3 = Rarely responds, although hearing normal; 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_avoice5,ADI_R_Diagnostic_ADI_R_Raw_46,ADI_R_Diagnostic_ADI_R_Raw_46b,ATTENTION_VOICE_ABNRM,WPS_ADI_Q46E,WPS_ADI_Q46MA,adir_funccom_avoice5,atten_voice_abnormal,avoice5,q46_attention_voice_abnormal,q_46_attent_voice_most_abnormal_code"
"funccom_avoice_cmt","String","1020","Recommended","","Attention to Voice - Comment","","","ADI_2003_funccom_avoice_cmt,attinst_cmt"
"funccom_cimit","Integer","","Required","","Spontaneous imitation of actions - Current","0;1;2;3;8;9","0 = Spontaneous imitation of a varied range of non-taught actions, at least some of which are incorporated into play outside the context of the observed behavior of the imitated person; 1 = Some indication of spontaneous imitation that goes beyond copying a frequent use of an object, but not of sufficient flexibility or number to meet the criteria for ""0""; 2 = Spontaneous imitation limited to a few familiar routines that are not incorporated into play; including frequent appropriate use of an object probably learned through imitation (e.g., mowing lawn with a toy mower); 3 = Very rare or no spontaneous imitation; 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_cimit,ADI_R_Diagnostic_ADI_R_Raw_47a,IMITATE_ACT,WPS_ADI_Q47,WPS_ADI_Q47C,adi_c4a,adir_funccom_cimit,cimit,q47_spontaneous_imitation_current,q_47_spont_imit_current_code,spontaneous_actions_curr"
"funccom_imit5","Integer","","Required","","Spontaneous imitation of actions - Most Abnormal","0;1;2;3;8;9","0 = Spontaneous imitation of a varied range of non-taught actions, at least some of which are incorporated into play outside the context of the observed behavior of the imitated person; 1 = Some indication of spontaneous imitation that goes beyond copying a frequent use of an object, but not of sufficient flexibility or number to meet the criteria for ""0""; 2 = Spontaneous imitation limited to a few familiar routines that are not incorporated into play; including frequent appropriate use of an object probably learned through imitation (e.g., mowing lawn with a toy mower); 3 = Very rare or no spontaneous imitation; 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_imit5,ADI_R_Diagnostic_ADI_R_Raw_47,ADI_R_Diagnostic_ADI_R_Raw_47b,IMITATE_ACT_ABNRM,WPS_ADI_Q47E,WPS_ADI_Q47MA,adir_funccom_imit5,imit5,q47_spontaneous_imitation_abnormal,q_47_spont_imit_most_abnormal_code,spontaneous_actions_abnormal,spontaneousimitationofactions"
"funccom_imit_cmt","String","1020","Recommended","","Spontaneous imitation of actions - Comment","","","ADI_2003_funccom_imit_cmt,imit_cmt"
"funccom_cplay","Integer","","Required","","Imaginative play - Current","0;1;2;3;8;9","0 = Variety of pretend play, including use of dolls/animals/toys as self-initiating agents; 1 = Some pretend play, including actions directed to dolls or cars, etc., but limited in variety or frequency; 2 = Occasional, spontaneous pretend actions or highly repetitive pretend play (which may be frequent), or only play that has been taught by others; 3 = No pretend play; 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_cplay,ADI_R_Diagnostic_ADI_R_Raw_48a,IMAGIN_PLAY,WPS_ADI_Q48,WPS_ADI_Q48C,adi_c4b,adir_funccom_cplay,cplay,imag_play_curr,q48_imaginative_play_current,q_48_imag_play_current_code"
"funccom_play5","Integer","","Required","","Imaginative play - Most Abnormal","0;1;2;3;8;9","0 = Variety of pretend play, including use of dolls/animals/toys as self-initiating agents; 1 = Some pretend play, including actions directed to dolls or cars, etc., but limited in variety or frequency; 2 = Occasional, spontaneous pretend actions or highly repetitive pretend play (which may be frequent), or only play that has been taught by others; 3 = No pretend play; 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_play5,ADI_R_Diagnostic_ADI_R_Raw_48,ADI_R_Diagnostic_ADI_R_Raw_48b,IMAGIN_PLAY_ABNRM,WPS_ADI_Q48E,WPS_ADI_Q48MA,adir_funccom_play5,imag_play_abnormal,imaginativeplay,play5,q48_imaginative_play_abnormal,q_48_imag_play_most_abnormal_code"
"funccom_play_cmt","String","1020","Recommended","","Imaginative play - Comment","","","ADI_2003_funccom_play_cmt"
"funccom_cpeerpl","Integer","","Required","","Imaginative play with peers - Current","0;1;2;3;8;9","0 = Imaginative, cooperative play with other children in which the subject both takes the lead and follows another child in spontaneous, pretend activities; 1 = Some participation in pretend play with another child, but not truly reciprocal and/or pretending is very limited in variety; 2 = Some play with other children, but little or no pretending; 3 = No play with other children or no pretend play even on own; 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_cpeerpl,ADI_R_Diagnostic_ADI_R_Raw_49a,IMAGIN_PLAY_PEER,WPS_ADI_Q49,WPS_ADI_Q49C,adi_b2a,adir_funccom_cpeerpl,cpeerpl,imag_play_peers_curr,q49_play_peers_current,q_49_imag_play_peers_current_code"
"funccom_peerpl5","Integer","","Required","","Imaginative play with peers - Most Abnormal","0;1;2;3;8;9","0 = Imaginative, cooperative play with other children in which the subject both takes the lead and follows another child in spontaneous, pretend activities; 1 = Some participation in pretend play with another child, but not truly reciprocal and/or pretending is very limited in variety; 2 = Some play with other children, but little or no pretending; 3 = No play with other children or no pretend play even on own; 8 = N/A; 9 = N/K or not asked","ADI_2003_funccom_peerpl5,ADI_R_Diagnostic_ADI_R_Raw_49,ADI_R_Diagnostic_ADI_R_Raw_49b,IMAGIN_PLAY_PEER_ABNRM,WPS_ADI_Q49E,WPS_ADI_Q49MA,adir_funccom_peerpl5,imag_play_peers_abnormal,peerpl5,q49_play_peers_abnormal,q_49_imag_play_peers_most_abnormal_code"
"socdev_cgaze","Integer","","Required","","Direct gaze - Current","0;1;2;3;8;9","0 = Normal reciprocal direct gaze used to communicate across a range of situations and people; 1 = Definite direct gaze, but only of brief duration or not consistent during social interactions; 2 = Uncertain/occasional direct gaze, or gaze rarely used during social interactions; 3 = Unusual or odd use of gaze; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cgaze,ADI_R_Diagnostic_ADI_R_Raw_50a,STARES,WPS_ADI_Q50,WPS_ADI_Q50C,adi_b1a,adir_socdev_cgaze,cgaze,direct_gaze_curr,q50_direct_gaze_current,q_50_direct_gaze_current_code"
"socdev_gaze5","Integer","","Required","","Direct gaze - Most Abnormal","0;1;2;3;8;9","0 = Normal reciprocal direct gaze used to communicate across a range of situations and people; 1 = Definite direct gaze, but only of brief duration or not consistent during social interactions; 2 = Uncertain/occasional direct gaze, or gaze rarely used during social interactions; 3 = Unusual or odd use of gaze; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_gaze5,ADI_R_Diagnostic_ADI_R_Raw_50,ADI_R_Diagnostic_ADI_R_Raw_50b,STARES_ABNRM,WPS_ADI_Q50E,WPS_ADI_Q50MA,adir_socdev_gaze5,direct_gaze_abnormal,directgaze,gaze5,q50_direct_gaze_abnormal,q_50_direct_gaze_most_abnormal_code"
"socdev_cssmile","Integer","","Required","","Social smiling - Current","0;1;2;3;8;9","0 = Regularly predictable, reciprocal, social smiles in response to the smiles of a variety of people besides parent/caregiver; 1 = Some evidence of reciprocal social smiling, but not sufficient to code ""0""; 2 = Some evidence of smiling while looking at people, but generally not reciprocal; code here if smiles only to parent/caregiver, smiles only upon request, or smiles in odd situations or odd ways; 3 = Little or no smiling at people, though may smile at other things; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cssmile,ADI_R_Diagnostic_ADI_R_Raw_51a,SMILE_SOCIAL,WPS_ADI_Q51,WPS_ADI_Q51C,adi_b1b,adir_socdev_cssmile,cssmile,q51_social_smiling_current,q_51_social_smiling_current_code,social_smile"
"socdev_ssmile5","Integer","","Required","","Social smiling - Most Abnormal","0;1;2;3;8;9","0 = Regularly predictable, reciprocal, social smiles in response to the smiles of a variety of people besides parent/caregiver; 1 = Some evidence of reciprocal social smiling, but not sufficient to code ""0""; 2 = Some evidence of smiling while looking at people, but generally not reciprocal; code here if smiles only to parent/caregiver, smiles only upon request, or smiles in odd situations or odd ways; 3 = Little or no smiling at people, though may smile at other things; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_ssmile5,ADI_R_Diagnostic_ADI_R_Raw_51,ADI_R_Diagnostic_ADI_R_Raw_51b,SMILE_SOCIAL_ABNRM,WPS_ADI_Q51E,WPS_ADI_Q51MA,adir_socdev_ssmile5,q51_social_smiling_abnormal,q_51_social_smiling_most_abnormal_code,social_smile_abnormal,socialsmiling,ssmile5"
"socdev_cshow","Integer","","Required","","Showing and directing attention - Current","0;1;2;3;8;9","0 = Regular showing of objects by bringing things to parent/caregiver and directing her/his attention, with no manifest motive other than sharing; 1 = Possible showing as described above, but not sufficiently frequent or of purely communicative quality to meet criteria for ""0""; 2 = Some bringing things to parent/caregiver and/or showing, but associated with preoccupations, food, or need for help; 3 = Rare or no social approaches of this type; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cshow,ADI_R_Diagnostic_ADI_R_Raw_52a,ATTENTION_SHOW,WPS_ADI_Q52,WPS_ADI_Q52C,adi_b3a,adir_socdev_cshow,cshow,q52_directing_attention_current,q_52_show_direct_atten_current_code,show_direct_atten"
"socdev_show5","Integer","","Required","","Showing and directing attention - Most Abnormal","0;1;2;3;8;9","0 = Regular showing of objects by bringing things to parent/caregiver and directing her/his attention, with no manifest motive other than sharing; 1 = Possible showing as described above, but not sufficiently frequent or of purely communicative quality to meet criteria for ""0""; 2 = Some bringing things to parent/caregiver and/or showing, but associated with preoccupations, food, or need for help; 3 = Rare or no social approaches of this type; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_show5,ADI_R_Diagnostic_ADI_R_Raw_52,ADI_R_Diagnostic_ADI_R_Raw_52b,ATTENTION_SHOW_ABNRM,WPS_ADI_Q52E,WPS_ADI_Q52MA,adir_socdev_show5,q52_directing_attention_abnormal,q_52_show_direct_atten_most_abnormal_code,show5,show_dir_atten_abnormal,showingdirectingattention"
"socdev_coshare","Integer","","Required","","Offering to Share - Current","0;1;2;3;8;9","0 = Frequent, spontaneous, and varied offers to share different sorts of objects (e.g., toys, comforters) with other people; 1 = Some spontaneous offers to share, but limited in number of contexts or frequency (must be more than food); 2 = Will sometimes share if requested, but not spontaneously, or spontaneous sharing of food only; 3 = No sharing; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_coshare,ADI_R_Diagnostic_ADI_R_Raw_53a,SHARE_OFFER,WPS_ADI_Q53,WPS_ADI_Q53C,adi_b3b,adir_socdev_coshare,coshare,offering_share,q53_offering_share_current,q_53_offer_share_current_code"
"socdev_oshare5","Integer","","Required","","Offering to Share - Most Abnormal","0;1;2;3;8;9","0 = Frequent, spontaneous, and varied offers to share different sorts of objects (e.g., toys, comforters) with other people; 1 = Some spontaneous offers to share, but limited in number of contexts or frequency (must be more than food); 2 = Will sometimes share if requested, but not spontaneously, or spontaneous sharing of food only; 3 = No sharing; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_oshare5,ADI_R_Diagnostic_ADI_R_Raw_53,ADI_R_Diagnostic_ADI_R_Raw_53b,SHARE_OFFER_ABNRM,WPS_ADI_Q53E,WPS_ADI_Q53MA,adir_socdev_oshare5,offering_share_abnormal,offeringtoshare,oshare5,q53_offering_share_abnormal,q_53_offer_share_most_abnormal_code"
"socdev_cshare","Integer","","Required","","Seeking to share his/her enjoyment with others - Current","0::3;8;9","0 = Frequent attempts across a variety of contexts to direct several other people's attention to things that s/he enjoys or has done well (must be with more than one parent); 1 = Some attempts to share enjoyment, but limited in number or variety or spontaneity, or lacking clear quality of shared pleasure; 2 = Few or no attempts to share enjoyment; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cshare,ADI_R_Diagnostic_ADI_R_Raw_54a,SEEK_SHARE_ENJOY,WPS_ADI_Q54,WPS_ADI_Q54C,adi_b3c,adir_socdev_cshare,cshare,q54_share_enjoyment_current,q_54_seek_share_enjoy_current_code,shares_enjoyment_curr"
"socdev_share5","Integer","","Required","","Seeking to share his/her enjoyment with others - Most Abnormal","0::3;8;9","0 = Frequent attempts across a variety of contexts to direct several other people's attention to things that s/he enjoys or has done well (must be with more than one parent); 1 = Some attempts to share enjoyment, but limited in number or variety or spontaneity, or lacking clear quality of shared pleasure; 2 = Few or no attempts to share enjoyment; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_share5,ADI_R_Diagnostic_ADI_R_Raw_54,ADI_R_Diagnostic_ADI_R_Raw_54b,SEEK_SHARE_ENJOY_ABNRM,WPS_ADI_Q54E,WPS_ADI_Q54MA,adir_socdev_share5,q54_share_enjoyment_abnormal,q_54_seek_share_enjoy_most_abnormal_code,seekingtoshareenjoyment,share5,shares_enjoyment_abnormal"
"socdev_cocomf","Integer","","Required","","Offers comfort - Current","0;1;2;3;8;9","0 = Flexibly and spontaneously offers comfort in a range of circumstances and ways, for example, by gesture, touching, or vocalization, or offers of objects (e.g., blanket); must include change in facial expression; 1 = Has partial response (e.g., stands nearby and looks concerned) or indirect physical approach (e.g., comes to sit in lap, but with no clear attempt to comfort); or offers comfort in response to exaggerated expression (e.g., to pretend crying) or in one routine situation (e.g., to baby sister when she's hungry); 2 = Rarely offers comfort or only in odd ways; 3 = Never offers comfort to others; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cocomf,ADI_R_Diagnostic_ADI_R_Raw_55a,COMFORT_OFFER,WPS_ADI_Q55,WPS_ADI_Q55C,adi_b4b,adir_socdev_cocomf,cocomf,offers_comfort,q55_offering_comfort_current,q_55_offer_comf_current_code"
"socdev_ocomf5","Integer","","Required","","Offers comfort - Most Abnormal","0;1;2;3;8;9","0 = Flexibly and spontaneously offers comfort in a range of circumstances and ways, for example, by gesture, touching, or vocalization, or offers of objects (e.g., blanket); must include change in facial expression; 1 = Has partial response (e.g., stands nearby and looks concerned) or indirect physical approach (e.g., comes to sit in lap, but with no clear attempt to comfort); or offers comfort in response to exaggerated expression (e.g., to pretend crying) or in one routine situation (e.g., to baby sister when she's hungry); 2 = Rarely offers comfort or only in odd ways; 3 = Never offers comfort to others; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_ocomf5,ADI_R_Diagnostic_ADI_R_Raw_55,ADI_R_Diagnostic_ADI_R_Raw_55b,COMFORT_OFFER_ABNRM,WPS_ADI_Q55E,WPS_ADI_Q55MA,adir_socdev_ocomf5,ocomf5,offeringcomfort,offers_comfort_abnormal,q55_offering_comfort_abnormal,q_55_offer_comf_most_abnormal_code"
"socdev_cqualov","Integer","","Required","","Quality of social overtures - Current","0;1;2;3;8;9","0 = Consistently uses coordinated eye gaze with accompanying vocalization in typical situations when motivated to communicate; 1 = May use eye gaze or vocalization, but these are weakly integrated; 2 = Rarely shows well-coordinated, focused social intentionality involving eye gaze or vocalization, or shows this in odd ways; 3 = Shows no coordination of eye gaze and vocalization; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cqualov,ADI_R_Diagnostic_ADI_R_Raw_56a,SOCIAL_OVRTURE_QUALITY,WPS_ADI_Q56,WPS_ADI_Q56C,adi_b4c,adir_socdev_cqualov,cqualov,q56_quality_overtures_current,q_56_qual_social_overts_current_code,social_overtures_curr"
"socdev_qualov5","Integer","","Required","","Quality of social overtures - Most Abnormal","0;1;2;3;8;9","0 = Consistently uses coordinated eye gaze with accompanying vocalization in typical situations when motivated to communicate; 1 = May use eye gaze or vocalization, but these are weakly integrated; 2 = Rarely shows well-coordinated, focused social intentionality involving eye gaze or vocalization, or shows this in odd ways; 3 = Shows no coordination of eye gaze and vocalization; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_qualov5,ADI_R_Diagnostic_ADI_R_Raw_56,ADI_R_Diagnostic_ADI_R_Raw_56b,SOCIAL_OVRTURE_QUALITY_ABNRM,WPS_ADI_Q56E,WPS_ADI_Q56MA,adir_socdev_qualov5,q56_quality_overtures_abnormal,q_56_qual_social_overts_most_abnormal_code,qualityofsocialovertures,qualov5,social_overtures_abnormal"
"socdev_qualov_cmt","String","1020","Recommended","","Quality of social overtures - Comment","","","ADI_2003_socdev_qualov_cmt"
"socdev_crfacex","Integer","","Required","","Range of facial expressions used to communicate - Current","0;1;2;3;8;9","0 = Full range of facial expression; 1 = Somewhat limited facial expression; may be rather stilted, exaggerated, in manner; 2 = Markedly limited range of facial expressions or tendency to have just one facial expression (e.g., happy) for all circumstances; 3 = Facial expression showing little or no indication of emotion of any kind; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_crfacex,ADI_R_Diagnostic_ADI_R_Raw_57a,FACIAL_EXPRESS_RANGE,WPS_ADI_Q57,WPS_ADI_Q57C,adi_b1c,adir_socdev_crfacex,crfacex,facial_expression,q57_facial_expressions_current,q_57_range_facial_expr_current_code"
"socdev_rfacex5","Integer","","Required","","Range of facial expressions used to communicate - Most Abnormal","0;1;2;3;8;9","0 = Full range of facial expression; 1 = Somewhat limited facial expression; may be rather stilted, exaggerated, in manner; 2 = Markedly limited range of facial expressions or tendency to have just one facial expression (e.g., happy) for all circumstances; 3 = Facial expression showing little or no indication of emotion of any kind; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_rfacex5,ADI_R_Diagnostic_ADI_R_Raw_57,ADI_R_Diagnostic_ADI_R_Raw_57b,FACIAL_EXPRESS_RANGE_ABNRM,WPS_ADI_Q57E,WPS_ADI_Q57MA,adir_socdev_rfacex5,facial_expression_abnormal,q57_facial_expressions_abnormal,q_57_range_facial_expr_most_abnormal_code,rangeoffacialexpressions,rfacex5"
"socdev_rfacex_cmt","String","1020","Recommended","","Range of facial expressions used to communicate - Comment","","","ADI_2003_socdev_rfacex_cmt,rfacex_cmt"
"socdev_cinapfe","Integer","","Required","","Inappropriate facial expressions - Current","0;1;2;8;9","0 = Facial expressions almost always appropriate to mood, situation, and context; 1 = Facial expressions slightly or occasionally inappropriate or odd; 2 = Facial expressions obviously inappropriate in several different situations; 8 = N/A (almost no variation in facial expression, appropriate or inappropriate, as in coding of ""3"" in Item 57); 9 = N/K or not asked","ADI_2003_socdev_cinapfe,ADI_R_Diagnostic_ADI_R_Raw_58a,FACIAL_EXPRESS_INAPPROPRIATE,WPS_ADI_Q58,WPS_ADI_Q58C,adi_b4d,adir_socdev_cinapfe,cinapfe,inapp_facial_expres_curr,q58_inappropriate_facial_current,q_58_inappropriate_facial_current_code"
"socdev_einapfe","Integer","","Required","","Inappropriate facial expressions - Ever","0;1;2;8;9","0 = Facial expressions almost always appropriate to mood, situation, and context; 1 = Facial expressions slightly or occasionally inappropriate or odd; 2 = Facial expressions obviously inappropriate in several different situations; 8 = N/A (almost no variation in facial expression, appropriate or inappropriate, as in coding of ""3"" in Item 57); 9 = N/K or not asked","ADI_2003_socdev_einapfe,ADI_R_Diagnostic_ADI_R_Raw_58,ADI_R_Diagnostic_ADI_R_Raw_58b,FACIAL_EXPRESS_INAPPROPRIATE_EVER,WPS_ADI_Q58E,adir_socdev_einapfe,einapfe,inapp_facial_expres_ever,inappropriatefacialexpressions,q58_inappropriate_facial_ever,q_58_inappropriate_facial_ever_code"
"socdev_inapfe_cmt","String","1020","Recommended","","Inappropriate facial expressions - Comment","","","ADI_2003_socdev_inapfe_cmt,inapfe_cmt"
"socdev_cresp","Integer","","Required","","Appropriateness of social responses - Current","0;1;2;3;8;9","0 = Appropriate response to overtures by familiar and unfamiliar adults; 1 = Some clear positive responses and interactions, but not consistent; 2 = Responds to parents/caregiver and others in familiar settings, but responses are stereotyped, inappropriate, or very limited; 3 = Little or no interest in or response to people, except parents/caregiver or very familiar significant others; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_cresp,ADI_R_Diagnostic_ADI_R_Raw_59a,SOCIAL_RESPONSE,WPS_ADI_Q59,WPS_ADI_Q59C,adi_b4e,adir_socdev_cresp,cqresp,q59_appropriateness_social_current,q_59_appropriat_resp_current_code,social_resp_curr"
"socdev_resp5","Integer","","Required","","Appropriateness of social responses - Most Abnormal","0;1;2;3;8;9","0 = Appropriate response to overtures by familiar and unfamiliar adults; 1 = Some clear positive responses and interactions, but not consistent; 2 = Responds to parents/caregiver and others in familiar settings, but responses are stereotyped, inappropriate, or very limited; 3 = Little or no interest in or response to people, except parents/caregiver or very familiar significant others; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_resp5,ADI_R_Diagnostic_ADI_R_Raw_59,ADI_R_Diagnostic_ADI_R_Raw_59b,SOCIAL_RESPONSE_ABNRM,WPS_ADI_Q59E,WPS_ADI_Q59MA,adir_socdev_resp5,appropriatesocialresponses,q59_appropriateness_social_abnormal,q_59_appropriat_resp_most_abnormal_code,qresp5,social_resp_abnormal"
"socdev_resp_cmt","String","255","Recommended","","Appropriateness of social responses - Comment","","","ADI_2003_socdev_resp_cmt"
"socdev_favact_1","String","1020","Recommended","","Favorite activities 1","","","ADI_2003_socdev_favact_1,adir_socdev_favact_1,favorite_activ_1"
"socdev_favact_2","String","1020","Recommended","","Favorite activities 2","","","ADI_2003_socdev_favact_2,adir_socdev_favact_2,favorite_activ_2"
"socdev_favact_3","String","1020","Recommended","","Favorite activities 3","","","ADI_2003_socdev_favact_3,adir_socdev_favact_3,favorite_activ_3"
"socdev_favact_4","String","1020","Recommended","","Favorite activities 4","","","ADI_2003_socdev_favact_4,adir_socdev_favact_4,favorite_activ_4"
"socdev_favact_5","String","1020","Recommended","","Favorite activities 5","","","ADI_2003_socdev_favact_5,adir_socdev_favact_5"
"socdev_favact_cmt","String","1020","Recommended","","Favorite activities - Comment","","","ACT_TOY_FAVORITE,ADI_2003_socdev_favact_cmt,activities_favorite,adir_socdev_favact_cmt"
"socdev_favtoy_1","String","1020","Recommended","","Favorite toys/objects 1","","","ADI_2003_socdev_favtoy_1,adir_socdev_favtoy_1,fav_toy_object_1"
"socdev_favtoy_2","String","1020","Recommended","","Favorite toys/objects 2","","","ADI_2003_socdev_favtoy_2,adir_socdev_favtoy_2,fav_toy_object_2"
"socdev_favtoy_3","String","1020","Recommended","","Favorite toys/objects 3","","","ADI_2003_socdev_favtoy_3,adir_socdev_favtoy_3,fav_toy_object_3"
"socdev_favtoy_4","String","1020","Recommended","","Favorite toys/objects 4","","","ADI_2003_socdev_favtoy_4,adir_socdev_favtoy_4,fav_toy_object_4"
"socdev_favtoy_5","String","1020","Recommended","","Favorite toys/objects 5","","","ADI_2003_socdev_favtoy_5,adir_socdev_favtoy_5"
"socdev_favtoy_cmt","String","1020","Recommended","","Favorite toys/objects - Comment","","","ADI_2003_socdev_favtoy_cmt,adir_socdev_favtoy_cmt,favtoycmt,toys_favorite"
"socdev_cinitia","Integer","","Required","","Initiation of appropriate activities - Current","0;1;2;3;8;9","0 = Spontaneously takes up a range of appropriate play activities, without prompting or organization by other people; 1 = Spontaneously initiates only a limited range of appropriate activities; 2 = Engages in passive, but otherwise appropriate, activity, such as watching TV or listening to the radio; 3 = Engages in no active or constructive play, or engages only in repetitive activities or motor stereotypes; 8 = N/A; 9 = N/K or not asked","ACT_INITIATE,ADI_2003_socdev_cinitia,ADI_R_Diagnostic_ADI_R_Raw_60a,WPS_ADI_Q60,WPS_ADI_Q60C,adir_socdev_cinitia,cinitia,init_app_activities_curr,q60_inititiation_activities_current,q_60_init_activities_current_code"
"socdev_initia5","Integer","","Required","","Initiation of appropriate activities - Most Abnormal","0;1;2;3;8;9","0 = Spontaneously takes up a range of appropriate play activities, without prompting or organization by other people; 1 = Spontaneously initiates only a limited range of appropriate activities; 2 = Engages in passive, but otherwise appropriate, activity, such as watching TV or listening to the radio; 3 = Engages in no active or constructive play, or engages only in repetitive activities or motor stereotypes; 8 = N/A; 9 = N/K or not asked","ACT_INITIATE_ABNRM,ADI_2003_socdev_initia5,ADI_R_Diagnostic_ADI_R_Raw_60,ADI_R_Diagnostic_ADI_R_Raw_60b,WPS_ADI_Q60E,WPS_ADI_Q60MA,adir_socdev_initia5,init_app_activities_abnormal,initia5,q60_inititiation_activities_abnormal,q_60_init_activities_most_abnormal_code"
"socdev_initia_cmt","String","1020","Recommended","","Initiation of appropriate activities - Comment","","","ADI_2003_socdev_initia_cmt"
"socdev_csoplay","Integer","","Required","","Imitative social play - Current","0;1;2;3;8;9","0 = Normal social play, including clear evidence that the child initiates and responds to simple infant social games and can take both parts; 1 = Some to-and-fro (i.e., reciprocal) social play, but limited in amount, duration, or contexts in which shown (e.g., only plays peekaboo or pat-a-cake with parents/caregiver); 2 = Little to-and-fro social play (e.g., plays peekaboo or pat-a-cake in a limited way only, but not reciprocal); 3 = No evidence of to-and-fro social play; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_csoplay,ADI_R_Diagnostic_ADI_R_Raw_61a,PLAY_INITIATE_SOCIAL,WPS_ADI_Q61,WPS_ADI_Q61C,adi_c4c,adir_socdev_csoplay,csoplay,imitate_social_play,q61_imitative_play_current,q_61_imit_soc_play_current_code"
"socdev_soplay5","Integer","","Required","","Imitative social play - Most Abnormal","0;1;2;3;8;9","0 = Normal social play, including clear evidence that the child initiates and responds to simple infant social games and can take both parts; 1 = Some to-and-fro (i.e., reciprocal) social play, but limited in amount, duration, or contexts in which shown (e.g., only plays peekaboo or pat-a-cake with parents/caregiver); 2 = Little to-and-fro social play (e.g., plays peekaboo or pat-a-cake in a limited way only, but not reciprocal); 3 = No evidence of to-and-fro social play; 8 = N/A; 9 = N/K or not asked","ADI_2003_socdev_soplay5,ADI_R_Diagnostic_ADI_R_Raw_61,ADI_R_Diagnostic_ADI_R_Raw_61b,PLAY_INITIATE_SOCIAL_ABNRM,WPS_ADI_Q61E,WPS_ADI_Q61MA,adir_socdev_soplay5,imitate_social_play_abnormal,imitativesocialplay,q61_imitative_play_abnormal,q_61_imit_soc_play_most_abnormal_code,soplay5"
