"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"od3","String","400","Conditional","diagnosed == '1' || diagnosed ==='0' && ad== '1'","What kinds of things got in the way of your learning about autism and getting help for child?","","",""
"od4","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""During this time period, did anyone ever tell you to visit a doctor or a health care provider to get a medical diagnosis of autism?""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od5","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","How much trust did you have in the advice you heard from doctors or health care providers about your child?","1::5; 999","1=Strong trust; 2=Some trust; 3=Neutral; 4=Some distrust; 5=Strong distrust; 999= NA/NK/missing",""
"od5_1","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","Were there certain types of providers that you felt you were able to trust more than others?","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od5_1a","Integer","","Conditional","od5_1 == 1","Let's start with the doctor or healthcare provider that you trusted the most. How much trust did you have in him/her?","1::5; 999","1=Strong trust; 2=Some trust; 3=Neutral; 4=Some distrust; 5=Strong distrust; 999=NA/NK/missing",""
"od5_1b","String","100","Conditional","od5_1 == '1'","What type of healthcare provider was he/she?",""," 999=NA/NK/missing",""
"od5_1c","Integer","","Conditional","od5_1 == 1","What type of professional or provider gave this first autism diagnosis?","1::5; 999","1=Strong trust; 2=Some trust; 3=Neutral; 4=Some distrust; 5=Strong distrust; 999=NA/NK/missing",""
"od5_1d","String","500","Conditional","od5_1 == '1'","What type of healthcare provider was he/she?",""," 999=NA/NK/missing",""
"od7_1","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You went through a divorce or major separation""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_2","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You got married or moved in with a new partner""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_3","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You experienced the birth or adoption of another child""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_4","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? A close family member died""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_5","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You had a major illness, accident, or injury that required staying in a hospital""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_6","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You lost a job""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_6a","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You changed jobs""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_7","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You experienced being arrested""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_8","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You were the victim or witness in a violent crime""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_9","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You experienced major problems with owing money: credit card debt or loan default""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_10","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You experienced major problems paying for health care for anyone in your family""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_11","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? Another child of yours was diagnosed with a serious disability or health condition""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_12","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? Another child of yours was diagnosed with a serious disability or health condition""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_13","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You or other family members stopped working because of childs special needs""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_14","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking about the time between when you were first concerned and when child either got a diagnosis or started services, did following happen to you? You or other family members cut down on the hours you worked because of childs special needs""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_15","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking again about the time between when you were first concerned and when child either got a diagnosis or started services, did any of the following things happen to you? You moved to a new home""","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"od7_16","String","500","Conditional","diagnosed == '1' || diagnosed ==='0' && ad== '1'","Other","","999=NA/NK/missing",""
"od8","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","""Thinking about all the efforts you made to find help for your child, how easy or difficult was it to find the help you needed?""","1::5; 77; 99","1=Very easy; 2=Somewhat easy; 3=Neutral; 4=Somewhat difficult; 5=Very difficult; 99=don't know; 77= refused",""
"od9","Integer","","Conditional","diagnosed == 1 || diagnosed ===0 && ad== 1","How often have you shared with other people this story about finding help for your child?","1::5","1=Very often; 2=Somewhat often; 3=Neutral; 4=Not very often; 5=Almost never",""
"post1","Integer","","Recommended","","How easy or difficulty was it for you to remember information about the past events that we asked about?","1::5","1=Very easy; 2=Somewhat easy; 3=Neutral; 4=Somewhat difficult; 5=Very difficult",""
"hc1a","Integer","","Recommended","","What best describes your relationship status to the biological father of child?","1::7; 77","1=Married; 2=Widowed; 3=Divorced; 4=Separated; 5=Never Married; 6=Living with Partner as though married; 7=Other; 77=Refused to answer",""
"hc1ao","String","100","Conditional","hc1a == '7'","Specify other","","",""
"hc1b","String","10","Recommended","","What best describes your current marital status?","","1=Married; 2=Widowed; 3=Divorced; 4=Separated; 5=Never Married; 6=Living with Partner as though married; 7=Other; 77=Refused to answer",""
"hc1bo","String","100","Conditional","hc1b == '7'","Specify other","","",""
"et2a","Integer","","Recommended","","Highest Level of Education Achieved. Biological mother","1::12; 99; 77","99=Don't know; 77=Refused;  1=8th grade or less;  2=9th grade or above, not a high school graduate; 3= high school graduate or GED; 4= post high school education, no college degree; 5=vocational-technical = degree or certificate; 6=2-year college degree/associate degree; 7= 4-year college degree/BA, BS degree; 8= some BA/BS work, no degree; 9=master degree, e.g.  MSW, MA, MFA, MPH, MBA; 10=PHD, MD, JD, LLB, or other professional graduate degree; 11=other; 12=Less than high school diploma/GED ",""
"et2ao","String","500","Conditional","et2a == '11'","Specify other","","",""
"et2b","Integer","","Recommended","","Highest Level of Education Achieved. Biological father","1::12; 99; 77","99=Don't know; 77=Refused;  1=8th grade or less;  2=9th grade or above, not a high school graduate; 3= high school graduate or GED; 4= post high school education, no college degree; 5=vocational-technical = degree or certificate; 6=2-year college degree/associate degree; 7= 4-year college degree/BA, BS degree; 8= some BA/BS work, no degree; 9=master degree, e.g.  MSW, MA, MFA, MPH, MBA; 10=PHD, MD, JD, LLB, or other professional graduate degree; 11=other; 12=Less than high school diploma/GED ",""
"et2bo","String","100","Conditional","et2b == '11'","Specify other","","",""
"oesa","Integer","","Recommended","","What is your current employment status. Biological mother","1::9; 99; 77","""1=working; 2=temporarily laid off, sick leave, maternity leave; 3=unemployed - looking for work; 4=unemployed - not looking for work; 5=retired; 6=disabled - permanently or temporarily; 7=full time stay at home parent; 8=student; 9=other; 99=Don't know; 77=Refused """,""
"oesao","String","100","Conditional","oesa == '9'","Specify other","","",""
"oesb","Integer","","Recommended","","What is your current employment status. Biological father","1::9; 99; 77","""1=working; 2=temporarily laid off, sick leave, maternity leave; 3=unemployed - looking for work; 4=unemployed - not looking for work; 5=retired; 6=disabled - permanently or temporarily; 7=full time stay at home parent; 8=student; 9=other; 99=Don't know; 77=Refused """,""
"oesbo","String","50","Conditional","oesb == '9'","Specify other","","",""
"hf4_1","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Temporary Assistance Program (TANF)""","0;1","0=No; 1=Yes",""
"hf4_2","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Food Stamps Program""","0;1","0=No; 1=Yes",""
"hf4_3","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Women, Infants, Children (WIC) Program""","0;1","0=No; 1=Yes",""
"hf4_4","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following DFS or Division of Child and Family Services (DCFS)?""","0;1","0=No; 1=Yes",""
"hf4_5","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following SSI (Supplemental Security income)?""","0;1","0=No; 1=Yes",""
"hf4_6","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following SSI (Supplemental Security income)?""","0;1","0=No; 1=Yes",""
"hf4_7","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Disability Pension""","0;1","0=No; 1=Yes",""
"hf4_8","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Alimony""","0;1","0=No; 1=Yes",""
"hf4_9","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Child Support""","0;1","0=No; 1=Yes",""
"hf4_10","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Workers Compensation""","0;1","0=No; 1=Yes",""
"hf4_11","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Dividends from Stocks or mutual funds""","0;1","0=No; 1=Yes",""
"hf4_12","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Net Rental income from property, royalties, or trusts""","0;1","0=No; 1=Yes",""
"hf4_13","Integer","","Recommended","","""Over the past year, have you or anyone living in your household, received any of the following Veterans (VA) payments""","0;1","0=No; 1=Yes",""
"hf4_14","String","100","Recommended","","Specify other","","",""
"hf5","Integer","","Recommended","","""Please indicate which category best describes your total household family income (income from all family members) from all sources, before taxes (GROSS INCOME), in the past 12 months.""","1::16; 77","""1=$5,000 or less; 2=$5,001 - $10,000; 3=$10,001 - $15,000; 4=$15,001 - $20,000; 5=$20,001 - $25,000; 6=$25,001- $30,000; 7=$30,001 - $35,000; 8=$35,001 - $40,000; 9=$40,001 - $45,000; 10=$45,001 - $50,000; 11=$50,001 - $55,000; 12=$55,001 - $60,000; 13=$60,001 - $65,000; 14= 65,001 - $70,000; 15=$70,001 - $75,000; 16=More than $75,000; 77=Rather not say""",""
"hf7","Integer","","Recommended","","Does anyone who lives outside of your household help pay your household bill?","0;1","0=No; 1=Yes",""
"post2","Integer","","Recommended","","How would you rate the reliability of the information this parent provided?","1::5","1=Highly reliable; 2=Somewhat reliable; 3=Neutral; 4=Somewhat unreliable; 5=Highly unreliable",""
"post3","Integer","","Recommended","","How would you rate the accuracy of the information this parent provided?","1::5","1=Highly accurate; 2=Somewhat accurate; 3=Neutral; 4=Somewhat inaccurate; 5=Highly inaccurate",""
"adiq4","String","150","Recommended","","Onset age in months as perceived with hindsight","","","earlydev_hind"
"adiq86","Integer","","Recommended","","Was abnormality clearly evident by 36 months","0;1","0=No; 1=Yes","genbehav_ageabn"
"mpq3","String","500","Recommended","","Do you remember where you had a party or special event to celebrate that year's birthday?","","",""
"a1_ad1a_o","String","300","Conditional","ad1a == '5'","Specify other person suspected diagnosis","","",""
"ad12_11_o","String","300","Conditional","ad12_11 == '1'","Specify other problems","","",""
"s2_1o","String","150","Conditional","s2_1 == '6' || s2_1 == '7'","Spcify other services","","",""
"s2_2","Integer","","Conditional","s1 == 1","What year did services begin",""," 999=NA/NK/missing",""
"oc2_o","String","255","Conditional","oc2 == '11'","Specify other diagnoses","","",""
"hf6","Integer","","Recommended","","On average how much money do you send/give to family and friends per month who are not living with you","","",""
"age_concern","Integer","","Recommended","","Age of first developmental concern (months)","0 :: 1200","","mpq4"
"fc4_o","String","255","Conditional","fc4 == '6'","Which one of these did you share your concerns with first. Specify other","","",""
"ad7_o","String","100","Conditional","ad7 == '4'","Where did that professional or provider work. Specify other","","",""
"respond_detail_oth_spec","String","255","Conditional","relationship == '90'","Respondent details","","","respond_o"
"relationship","Integer","","Recommended","","Relationship of respondent to individual","1::95;-999","1 = Biological mom; 2 = Biological dad; 3 = Grandparent; 4 = Special education (sped) teacher; 5 = General education teacher; 6 = Occupational therapist; 7 = Speech and language therapist; 8 = Behavioral therapist; 9 = Paraprofessional; 10 = Aide; 11 = Principal; 12 = Administrator; 14 = Content teacher; 15 = Parent center director; 16 = Self; 17 = Adoptive mother; 18 = Adoptive father; 19 = Foster mother; 20 = Foster father; 21 = Grandmother; 22 = Grandfather; 23 = Step-mother; 24 = Step-father; 25 = Aunt; 26 = Uncle; 28 = Both parents; 31 = Grandmother from mother side; 32 = Grandfather from mother side; 33 = Grandmother from father side; 34 = Grandfather from father side; 36 = Brother; 37 = Sister; 38 = Cousin; 39 = Female caregiver; 40 = Male caregiver; 41 = Female child; 42 = Male child; 43 = Spouse/Mate; 44 = Friend; 45 = Parent; 46 = Significant other; 47 = Sibling; 48 = Son/Daughter; 49 = Son-in-law/Daughter-in law; 50 = Other Relative; 51 = Paid caregiver; 52 = Friends; 53 = Roommate; 54 = Supervisor; 55 = Mother's boyfriend; 56 = Other parental figure; 57 = Summary; 58 = Counselor; 59 = Other female relative; 60 = Other male relative; 61 = Non-relative ; 62 = Maternal Aunt; 63 = Maternal Uncle; 64 = Maternal Cousin; 65 = Paternal Aunt; 66 = Paternal Uncle; 67 = Paternal Cousin; 68 = Biological/Adoptive Mother and Grandmother; 69 = Biological/Adoptive Mother and Stepmother and Grandmother; 70 = Biological/Adoptive Mother and Grandmother and Foster Father; 71 = Biological/Adoptive Mother and Stepmother and Foster Mother; 72 = Biological/Adoptive Mother and Foster Mother; 73 = Biological/Adoptive Mother and Biological/Adoptive Father; 74 = Biological/Adoptive Mother and Stepmother and Biological/Adoptive Father; 75 = Biological/Adoptive Mother and Other; 76 = Biological/Adoptive Mother and Stepmother and Stepfather; 77 = Biological/Adoptive Mother and Stepfather; 78 = Biological/Adoptive Mother and Grandfather; 79 = Biological/Adoptive Mother and Stepmother and Foster Father; 80 = Biological/Adoptive Mother and Stepmother; 81 = Guardian, female; 82 = Other female; 83 = Guardian, male; 84 = Other male; 85 = Other/Grandparent/Nanny; 86 = Mother, Father, Guardian; 87 = Daughter, son, grandchild; 88 = Professional (e.g., social worker, nurse, therapist, psychiatrist, or group home staff); -999 = Missing; 89 = Biological parent; 90 = Other; 91 = Stepparent; 92 = Adoptive parent; 93 = Foster parent; 94 = Co-worker; 95 = Independent Evaluator",""
"ad","Integer","","Conditional","diagnosed === 0","Non-Dx: Has a professional ever assessed your child for a diagnosis of autism, autism spectrum disorder, PDD-NOS, or Asperger's?","1;2; 99; 77","1=Yes; 2=No; 99=Don't know; 77=Refused",""
"ada","Integer","","Conditional","diagnosed === 0 && ad == 1","Non-Dx: Approximately how old was your child when he/she was first assessed for an autism spectrum disorder?","0::400; 999","999=N/A",""
"ad2","Integer","","Conditional","diagnosed == 1","Has a professional ever given child a diagnosis of autism, autism spectrum disorder, autistic disorder, PDD-NOS, or Asperger's?","0;1; 99; 77","0=No; 1=Yes; 99=Don't know; 77=Refused",""
"ad3","Integer","","Conditional","diagnosed == 1 && ad2 == 1","""When a professional or provider first officially said child had autism, what was the specific diagnosis?""","1::5; 99; 77; 998","99=Don't know; 77=Refused; 1=autistic disorder; 2= autism or ASD; 3=Asperger's disorder; 4=PDD-NOS; 5=other; 998=Not applicable/No official diagnosis",""
"ad3o","String","100","Conditional","diagnosed == '1' && ad3 == '5'","Specify other","","",""
"ad4","Integer","","Conditional","diagnosed == 1 && ad2 == 1","Approximately how old was child when he/she received this first official diagnosis of an autism spectrum disorder? Months",""," 999=NA/NK/missing",""
"ad9","Integer","","Conditional","diagnosed == 1 && ad2 == 1","How satisfied were you that the diagnosis was correct once you got it?","1::5; 99; 77; 998","99=Don't know; 77=Refused; 1=Very satisfied; 2=Somewhat satisfied; 3=Neutral; 4=Somewhat unsatisfied; 5=Very unsatisfied; 998=Not applicable/No official diagnosis",""
"ad11_5","Integer","","Conditional","ad2 == 1 && diagnosed ==1","""Thinking about this professional or the team of professionals, did they do any of the following during the process of getting a diagnosis? Give you printed information to help you learn more about autism?""","0;1; 99; 77; 9","0=No; 1=Yes; 99=Don't know; 77=Refused; 9=n/a",""
"ad11_7","Integer","","Conditional","ad2 == 1 && diagnosed ==1","""Thinking about this professional or the team of professionals, did they do any of the following during the process of getting a diagnosis? Help you connect to a support organization that helps families deal with autism?""","0;1; 99; 77; 9","0=No; 1=Yes; 99=Don't know; 77=Refused; 9=n/a",""
"s2_3","Integer","","Conditional","s1 == 1","Did these first services begin before or after you were told that child has autism?","1;2; 99; 77; 998","1=Services began before the diagnosis of autism; 2=Services began after the diagnosis of autism; 99= Don¿t know; 77=Refused; 998=Not Applicable/No Special Services",""
"od6","Integer","","Conditional","diagnosed == 1","""Before child had a diagnosis of autism, how concerned were you about child having a label like autism?""","1::5; 999","1=Very concerned; 2=Somewhat concerned; 3=Neutral; 4=Somewhat unconcerned; 5=Very unconcerned; 999=NA/NK/missing",""
"diagnosed","Integer","","Required","","Was the individual officialy diagnosed with ASD or is it suspected to have ASD?","0;1","0=Supected ASD ; 1=Diagnosed ASD",""
