"objscene_run3_33","Integer","","Recommended","memory for object for run 3 trial 33","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_34","Integer","","Recommended","memory for object for run 3 trial 34","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_35","Integer","","Recommended","memory for object for run 3 trial 35","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_36","Integer","","Recommended","memory for object for run 3 trial 36","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_37","Integer","","Recommended","memory for object for run 3 trial 37","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_38","Integer","","Recommended","memory for object for run 3 trial 38","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_39","Integer","","Recommended","memory for object for run 3 trial 39","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_40","Integer","","Recommended","memory for object for run 3 trial 40","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_41","Integer","","Recommended","memory for object for run 3 trial 41","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_42","Integer","","Recommended","memory for object for run 3 trial 42","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_43","Integer","","Recommended","memory for object for run 3 trial 43","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_44","Integer","","Recommended","memory for object for run 3 trial 44","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_45","Integer","","Recommended","memory for object for run 3 trial 45","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_46","Integer","","Recommended","memory for object for run 3 trial 46","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_47","Integer","","Recommended","memory for object for run 3 trial 47","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_48","Integer","","Recommended","memory for object for run 3 trial 48","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_49","Integer","","Recommended","memory for object for run 3 trial 49","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_50","Integer","","Recommended","memory for object for run 3 trial 50","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_51","Integer","","Recommended","memory for object for run 3 trial 51","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_52","Integer","","Recommended","memory for object for run 3 trial 52","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_53","Integer","","Recommended","memory for object for run 3 trial 53","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_54","Integer","","Recommended","memory for object for run 3 trial 54","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_55","Integer","","Recommended","memory for object for run 3 trial 55","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_56","Integer","","Recommended","memory for object for run 3 trial 56","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_57","Integer","","Recommended","memory for object for run 3 trial 57","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_58","Integer","","Recommended","memory for object for run 3 trial 58","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_59","Integer","","Recommended","memory for object for run 3 trial 59","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_60","Integer","","Recommended","memory for object for run 3 trial 60","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_61","Integer","","Recommended","memory for object for run 3 trial 61","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_62","Integer","","Recommended","memory for object for run 3 trial 62","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_63","Integer","","Recommended","memory for object for run 3 trial 63","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"objscene_run3_64","Integer","","Recommended","memory for object for run 3 trial 64","0 :: 5","0 = Missed trial; 1=new; 2=city; 3=park; 4 = farm; 5=Don't Know scene",""
"object_hit_rate","Float","","Recommended","Hit rate for objects","0 :: 1","",""
"object_false_alarm_rate","Float","","Recommended","False alarm rate for objects","0 :: 1","",""
"object_scene_correct","Float","","Recommended","rate for object-scene correct associations","0 :: 1","",""
"source_accuracy","Float","","Recommended","Quotient of hits with correct source / hits with any source","","",""
"recognition","Integer","","Recommended","Difference of Hit Rate and False Alarm Rate","0::1","",""
"response_time1","Float","","Recommended","Average response time for correct source responses","","Milliseconds",""
"response_time2","Float","","Recommended","Average response time for incorrect source responses","","Milliseconds",""
"response_time3","Float","","Recommended","Average response time for miss responses","","Milliseconds",""
