"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"scl2_mtchwordtot","Integer","","Required","","30. Matches letters, words - total","0::4;9","0 = Fail; 1 = Matches two; 2 = Matches four; 3 = Matches five; 4 = Matches six; 9= not answered/missing","Mullen_SEL_scl2_mtchwordtot,VR_matchLandW1,Visual_Reception30,msel_scl2_mtchwordtot,mu_vr30,visual_recept_30,visual_reception_30,vr_30"
"scl2_threepic_mem_key","String","50","Recommended","","31. Memory for three pictures - key","Yes;No","","Mullen_SEL_scl2_threepic_mem_key"
"scl2_threepic_mem_book","String","50","Recommended","","31. Memory for three pictures - book","Yes;No","","Mullen_SEL_scl2_threepic_mem_book"
"scl2_threepic_mem_chair","String","50","Recommended","","31. Memory for three pictures - chair","Yes;No","","Mullen_SEL_scl2_threepic_mem_chair"
"scl2_threepic_mem_tot","Integer","","Required","","31. Memory for three pictures - total","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl2_threepic_mem_tot,VR_memForpic1,Visual_Reception31,msel_scl2_threepic_mem_tot,mu_vr31,visual_recept_31,visual_reception_31,vr_31"
"scl2_spadet31","String","50","Recommended","","32. Spatial details III - 1","Yes;No","","Mullen_SEL_scl2_spadet31"
"scl2_spadet32","String","50","Recommended","","32. Spatial details III - 2","Yes;No","","Mullen_SEL_scl2_spadet32"
"scl2_spadet33","String","50","Recommended","","32. Spatial details III - 3","Yes;No","","Mullen_SEL_scl2_spadet33"
"scl2_spadet34","String","50","Recommended","","32. Spatial details III - 4","Yes;No","","Mullen_SEL_scl2_spadet34"
"scl2_spadet35","String","50","Recommended","","32. Spatial details III - 5","Yes;No","","Mullen_SEL_scl2_spadet35"
"scl2_spadettot","Integer","","Required","","32. Spatial details III - total","0;1;2;9","0 = Fail; 1 = Three spatial details; 2 = Four spatial details; 9=not answered/missing","Mullen_SEL_scl2_spadettot,VR_spatialDIII1,Visual_Reception32,msel_scl2_spadettot,mu_vr32,visual_recept_32,visual_reception_32,vr_32"
"scl2_formmem1","String","50","Recommended","","33. Memory for form - 1","Yes;No","","Mullen_SEL_scl2_formmem1"
"scl2_formmem2","String","50","Recommended","","33. Memory for form - 2","Yes;No","","Mullen_SEL_scl2_formmem2"
"scl2_formmem3","String","50","Recommended","","33. Memory for form - 3","Yes;No","","Mullen_SEL_scl2_formmem3"
"scl2_formmem4","String","50","Recommended","","33. Memory for form - 4","Yes;No","","Mullen_SEL_scl2_formmem4"
"scl2_formmemtot","Integer","","Required","","33. Memory for form - total","0;1;2;9","0 = Fail; 1 = Memory for two items; 2 = Memory for three items; 9=not answered/missing","Mullen_SEL_scl2_formmemtot,VR_memForform1,Visual_Reception33,msel_scl2_formmemtot,mu_vr33,visual_recept_33,visual_reception_33,vr_33"
"scl2_vs_raw_score","Integer","","Recommended","","Visual Reception Raw Score","","","Mullen_SEL_scl2_vs_raw_score,msel_raw,mu_vr_raw,mul_q2r,p7902mullenscoresrawscorevr"
"scl3_arm_flexed","Integer","","Required","","1. Arms flexed/hands fisted (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_armNhand_q1,Fine_Motor1,Mullen_SEL_scl3_arm_flexed,fine_motor_1,fm_1,mu_fm1"
"scl3_ring_reflex","Integer","","Required","","2. Holds ring reflexively (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_holdsRing_q2,Fine_Motor2,Mullen_SEL_scl3_ring_reflex,fine_motor_2,fm_2,mu_fm2"
"scl3_fist_mouth","Integer","","Required","","3. Brings fist to mouth (P)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_fistomouth_q3,Fine_Motor3,Mullen_SEL_scl3_fist_mouth,fine_motor_3,fm_3,mu_fm3,scl3_first_mouth"
"scl3_boim","Integer","","Required","","4. Bilateral orientation in midline (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_bilateral_q4,Fine_Motor4,Mullen_SEL_scl3_boim,fine_motor_4,fm_4,mu_fm4"
"scl3_grasp_reflex","Integer","","Required","","5. Grasp reflex integrated (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_graspR_q5,Fine_Motor5,Mullen_SEL_scl3_grasp_reflex,fine_motor_5,fm_5,mu_fm5"
"scl3_grasp_peg","Integer","","Required","","6. Grasps peg (ulnar palmar) (PPr or SSit)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_graspP_q6,Fine_Motor6,Mullen_SEL_scl3_grasp_peg,fine_motor_6,fm_6,mu_fm6"
"scl3_grasp_block","Integer","","Required","","7. Reaches for and grasps block (radial palmar graspl (SSii)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_graspBlock_q7,Fine_Motor7,Mullen_SEL_scl3_grasp_block,fine_motor_7,fm_7,mu_fm7"
"scl3_bangs","Integer","","Required","","8. Transfers, bangs, drops (SSit)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_transfBngDrp,Fine_Motor8,Mullen_SEL_scl3_bangs,fine_motor_8,fm_8,mu_fm8"
"scl3_grasp_opp","Integer","","Required","","9. Refined grasp/thumb opposition (Sit)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_thumb_q9,Fine_Motor9,Mullen_SEL_scl3_grasp_opp,fine_motor_9,fm_9,mu_fm9"
"scl3_pincer_total","Integer","","Required","","10. Uses pincer grasp (Sit) - (Code 1 for partial pincer;Code 2 for refined pincer) total","0;1;2;9","0 = Fail; 1 = Partial pincer; 2 = Refined pincer; 9=not answered/missing","FM_pincerGrasp1,Fine_Motor10,Mullen_SEL_scl3_pincer_total,fine_motor_10,fm_10,mu_fm10"
"scl3_bang_midline","Integer","","Required","","11- Bangs in midline, horizontal movement (Sit)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_horizontal_q11,Fine_Motor11,Mullen_SEL_scl3_bang_midline,fine_motor_11,fm_11,mu_fm11"
"scl3_task3_total","Integer","","Required","","12. Takes blocks out, puts blocks in - total","0::3; 9","0 = Fail; 1 = Task 1 (1 block) in or out; 2 = Task 2 (4 blocks) in or out; 3 = Task 3 (7 to 8 blocks) in; 9= not answered/missing","FM_blocks1,Fine_Motor12,Mullen_SEL_scl3_task3_total,fine_motor_12,fm_12,mu_fm12"
"scl3_twohand_tgthr","Integer","","Required","","13. Uses two hands together","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_2Hands_q13,Fine_Motor13,Mullen_SEL_scl3_twohand_tgthr,fine_motor_13,fm_13,mu_fm13"
"scl3_turnpages_several","Integer","","Required","","14. Turns pages in a book - (Code 1 for several at a time; Code 2 for one at a time)","0;1;2;9","0 = Fail; 1 = Several at a time; 2 = One at a time; 9=not answered/missing","FM_turnPage1,Fine_Motor14,Mullen_SEL_scl3_turnpages_several,fine_motor_14,fm_14,mu_fm14"
"scl3_crayon_anydirn","Integer","","Recommended","","15. Imitates crayon lines - Task 1","0;1;2","0 = Fail; 1 = Any direction; 2 = Vertical line","FM_imitateLines1,Mullen_SEL_scl3_crayon_anydirn"
"scl3_crayon_vertical","Integer","","Recommended","","15. Imitates crayon lines - Task 2","0;1","0 = Fail; 1 = Horizontal line","Mullen_SEL_scl3_crayon_vertical"
"scl3_crayon_total","Integer","","Required","","15. Imitates crayon lines - total","0::3; 9","0 = Fail; 1 = Task 1 any direction OR Task 2 horizontal line; 2 = Task 1 vertical line, OR Task 1 any direction AND Task 2 horizontal line; 3 = Task 1 vertical line AND Task 2 horizontal line; 9= not answered/missing","Fine_Motor15,Mullen_SEL_scl3_crayon_total,fine_motor_15,fm_15,mu_fm15"
"scl3_putpenny_horizontal","Integer","","Recommended","","16. Puts pennies in slot, horizontal and vertical - 3 pennies/horizontal","0;1","0 = Fail; 1 = Pass","Mullen_SEL_scl3_putpenny_horizontal"
"scl3_putpenny_vertical","Integer","","Recommended","","16. Puts pennies in slot, horizontal and vertical - 3 pennies/vertical","0;1","0 = Fail; 1 = Pass","Mullen_SEL_scl3_putpenny_vertical"
"scl3_putpenny_total","Integer","","Required","","16. Puts pennies in slot, horizontal and vertical - total","0;1;2;9","0 = Fail; 1 = One task; 2 = Two tasks; 9=not answered/missing","FM_pennies1,Fine_Motor16,Mullen_SEL_scl3_putpenny_total,fine_motor_16,fm_16,mu_fm16"
"scl3_stackblock_total","Integer","","Required","","17. Stacks blocks vertically - total (Code 1 for 3-5 blocks;Code 2 for 6-8 blocks;Code 3 for 9 or more blocks)","0::3; 9","0 = Fail; 1 = 3-5 blocks; 2 = 6-8 blocks; 3 = 9 or more blocks; 9= not answered/missing","FM_stacksBlock1,Fine_Motor17,Mullen_SEL_scl3_stackblock_total,fine_motor_17,fm_17,mu_fm17"
"scl3_fourblock_total","Integer","","Required","","18. Imitates four-block train - (Code 1 for train; Code 2 for train with driver)","0;1;2;9","0 = Fail; 1 = Train; 2 = Train with driver; 9=not answered/missing","FM_blockTrain1,Fine_Motor18,Mullen_SEL_scl3_fourblock_total,fine_motor_18,fm_18,mu_fm18"
"scl3_screw_nutbolt","Integer","","Required","","19. Unscrews, screws nut and bolt","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_screws_q19,Fine_Motor19,Mullen_SEL_scl3_screw_nutbolt,fine_motor_19,fm_19,mu_fm19"
"scl3_stringbead","Integer","","Required","","20. Strings beads","0;1;9","0 = Fail; 1 = Pass (strings three beads); 9= not answered/missing","FM_stringBeads,Fine_Motor20,Mullen_SEL_scl3_stringbead,fine_motor_20,fm_20,mu_fm20,scl3__stringbead"
"scl3_fourblockdrawer","Integer","","Required","","21. Imitates four-block tower","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_imitates_q21,Fine_Motor21,Mullen_SEL_scl3_fourblockdrawer,fine_motor_21,fm_21,mu_fm21"
"scl3_copy_circle","Integer","","Recommended","","22. Copies circle, circle and line - Circle","0;1","0 = Fail; 1 = Pass","Mullen_SEL_scl3_copy_circle"
"scl3_copy_circleline","Integer","","Recommended","","22. Copies circle, circle and line - Circle and line","0;1","0 = Fail; 1 = Pass","Mullen_SEL_scl3_copy_circleline"
"scl3_copy_total","Integer","","Required","","22. Copies circle, circle and line - total Sum tasks","0;1;2;9","0 = Fail; 1 = One task; 2 = Two tasks; 9=not answered/missing","FM_copiesCnL1,Fine_Motor22,Mullen_SEL_scl3_copy_total,fine_motor_22,fm_22,mu_fm22"
"scl3_drawpath_example","String","50","Recommended","","23. Draws in path - Example","Yes;No","","Mullen_SEL_scl3_drawpath_example"
"scl3_drawpath_fig1","String","50","Recommended","","23. Draws in path - Figure 1","Yes;No","","Mullen_SEL_scl3_drawpath_fig1"
"scl3_drawpath_fig2","String","50","Recommended","","23. Draws in path - Figure 2","Yes;No","","Mullen_SEL_scl3_drawpath_fig2"
"scl3_drawpath_fig3","String","50","Recommended","","23. Draws in path - Figure 3","Yes;No","","Mullen_SEL_scl3_drawpath_fig3"
"scl3_drawpath_fig_total","Integer","","Required","","23. Draws in path - Figure Total","0;1;2;9","0 = Fail; 1 = Draws two figures; 2 = Draws three figures; 9=not answered/missing","FM_path_q23_1,Fine_Motor23,Mullen_SEL_scl3_drawpath_fig_total,fine_motor_23,fm_23,mu_fm23"
"scl3_scissor_total","Integer","","Required","","24. Cuts with scissors - (Code 1 for 1 inch cut;Code 2 for 2 inch cut)","0;1;2;9","0 = Fail; 1 = 1-inch cut; 2 = 2-inch cut; 9=not answered/missing","FM_scissors1,Fine_Motor24,Mullen_SEL_scl3_scissor_total,fine_motor_24,fm_24,mu_fm24"
"scl3_fold_paper","Integer","","Required","","25. Folds paper three times","0;1;2;9","0 = Fail; 1 = One task; 2 = Two tasks; 9=not answered/missing","FM_foldPaper_q25,Fine_Motor25,Mullen_SEL_scl3_fold_paper,fine_motor_25,fm_25,mu_fm25"
"scl3_draw_circle","Integer","","Recommended","","26. Imitates drawings - circle in circle","0;1","0 = Fail; 1 = Pass","Mullen_SEL_scl3_draw_circle"
"scl3_draw_square","Integer","","Recommended","","26. Imitates drawings - square","0;1","0 = Fail; 1 = Pass","Mullen_SEL_scl3_draw_square"
"scl3_draw_diagonal","Integer","","Recommended","","26. Imitates drawings - left diagonal","0;1","0 = Fail; 1 = Pass","Mullen_SEL_scl3_draw_diagonal"
"scl3_draw_total","Integer","","Required","","26. Imitates drawings - Total","0::3; 9","0 = Fail; 1 = One task; 2 = Two tasks; 3 = Three tasks; 9= not answered/missing","FM_imitatesDr1,Fine_Motor26,Mullen_SEL_scl3_draw_total,fine_motor_26,fm_26,mu_fm26"
"scl3_tocufinger1","Integer","","Required","","27. Touches fingers I","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_fingersI_q27,Fine_Motor27,Mullen_SEL_scl3_tocufinger1,fine_motor_27,fm_27,mu_fm27"
"scl3_tocufinger2","Integer","","Required","","28. Touches fingers II","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_fingersII_q28,Fine_Motor28,Mullen_SEL_scl3_tocufinger2,fine_motor_28,fm_28,mu_fm28"
"scl3_foldpaper_sq","Integer","","Required","","29. Folds paper twice to form square","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","FM_paperSq_q29,Fine_Motor29,Mullen_SEL_scl3_foldpaper_sq,fine_motor_29,fm_29,mu_fm29"
"scl3_copyshape_cross","Integer","","Recommended","","30. Copies shapes and letters- cross","1;0","0 = Fail; 1 = Pass","Mullen_SEL_scl3_copyshape_cross"
"scl3_copyshape_sq","Integer","","Recommended","","30. Copies shapes and letters - square","1;0","0 = Fail; 1 = Pass","Mullen_SEL_scl3_copyshape_sq"
"scl3_copyshape_led","Integer","","Recommended","","30. Copies shapes and letters - LED","1;0","0 = Fail; 1 = Pass","Mullen_SEL_scl3_copyshape_led"
"scl3_copyshape_tri","Integer","","Recommended","","30. Copies shapes and letters - triangle","1;0","0 = Fail; 1 = Pass","Mullen_SEL_scl3_copyshape_tri"
"scl3_copyshape_letx","Integer","","Recommended","","30. Copies shapes and letters - X","1;0","0 = Fail; 1 = Pass","Mullen_SEL_scl3_copyshape_letX"
"scl3_copyshape_total","Integer","","Required","","30. Copies shapes and letters - total","0::5;9","0 = Fail; 1 = One task; 2 = Two tasks; 3 = Three tasks; 4 = Four tasks; 5 = Five tasks; 9 = not answered/missing","FM_copiesSnL1,Fine_Motor30,Mullen_SEL_scl3_copyshape_total,fine_motor_30,fm_30,mu_fm30"
"scl3_fm_raw_score","Integer","","Recommended","","Fine Motor Raw Score","","","Mullen_SEL_scl3_fm_raw_score,mu_fm_raw,mul_q3r,p7902mullenscoresrawscorefm"
"scl4_react_loud_noise","Integer","","Required","","1. Reacts reflexively to loud noise (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_react_loud_noise,RL_loudNoise_q1,Receptive_Language1,mu_rl1,receptive_lang_1,receptive_language_1,rl_1"
"scl4_alter_sound","Integer","","Required","","2. Alerts to sound (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_alter_sound,RL_sound_q2,Receptive_Language2,mu_rl2,receptive_lang_2,receptive_language_2,rl_2"
"scl4_respn_smile","Integer","","Required","","3. Responds to voice and face by smiling (A/V) (S)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_respn_smile,RL_voiceNface_q3,Receptive_Language3,mu_rl3,receptive_lang_3,receptive_language_3,rl_3"
"scl4_coord_turn","Integer","","Required","","4. Coordinates listening and turning fPPr)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_coord_turn,RL_listenNturn_q4,Receptive_Language4,mu_rl4,receptive_lang_4,receptive_language_4,rl_4"
"scl4_respn_vocal","Integer","","Required","","5. Responds to voice and face by vocalizing (A/V) (PPr or SSit).","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_respn_vocal,RL_respondV_q5,Receptive_Language5,mu_rl5,receptive_lang_5,receptive_language_5,rl_5"
"scl4_coor_look","Integer","","Required","","6. Coordinates listening and looking (SSit)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_coor_look,RL_listenNlook_q6,Receptive_Language6,mu_rl6,receptive_lang_6,receptive_language_6,rl_6"
"scl4_mirronenjoy_self","Integer","","Required","","7. Enjoys self/mirror interaction (A/V) {SSit)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_mirronenjoy_self,RL_mirrorIntact_q7,Receptive_Language7,mu_rl7,receptive_lang_7,receptive_language_7,rl_7"
"scl4_attnd_word","Integer","","Required","","8. Attends to words and movement (A/V) (SSit or Sit)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_attnd_word,RL_wordsNmove,Receptive_Language8,mu_rl8,receptive_lang_8,receptive_language_8,rl_8"
"scl4_recog_names","Integer","","Required","","9. Recognizes familiar names, words","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_recog_names,RL_nameNwords,Receptive_Language9,mu_rl9,receptive_lang_9,receptive_language_9,rl_9"
"scl4_recog_ownname","Integer","","Required","","10. Recognizes own name","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_recog_ownname,RL_ownName_q10,Receptive_Language10,mu_rl10,receptive_lang_10,receptive_language_10,rl_10,scl4_own_names"
"scl4_inhib_word","Integer","","Required","","11. Understands inhibitory words","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_inhib_word,RL_inhibWord_q11,Receptive_Language11,mu_rl11,receptive_lang_11,receptive_language_11,rl_11"
"scl4_verbal_input","Integer","","Required","","12. Understands simple verbal input","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_verbal_input,RL_simpleVerbal,Receptive_Language12,mu_rl12,receptive_lang_12,receptive_language_12,rl_12"
"scl4_gest_cmmd","Integer","","Required","","13. Understands gesture and commands (A/V)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_gest_cmmd,RL_gestNcom_q13,Receptive_Language13,mu_rl13,receptive_lang_13,receptive_language_13,rl_13"
"scl4_identify_obj","Integer","","Required","","14. Identifies objects (A/V)","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_identify_obj,RL_objects_q14,Receptive_Language14,mu_rl14,receptive_lang_14,receptive_language_14,rl_14"
"scl4_givetoy_req","Integer","","Required","","15. Gives toy on verbal request","0;1;9","0 = Fail; 1 = Pass; 9= not answered/missing","Mullen_SEL_scl4_givetoy_req,RL_verbalRequest,Receptive_Language15,mu_rl15,receptive_lang_15,receptive_language_15,rl_15"
"scl4_ques1_chair","String","50","Recommended","","16. Comprehends questions 1 - Chair","Yes;No","","Mullen_SEL_scl4_ques1_chair,receptive_language_16,scl4_quesYes_chair"
"scl4_ques1_door","String","50","Recommended","","16. Comprehends questions 1 - Door","Yes;No","","Mullen_SEL_scl4_ques1_door,scl4_quesYes_door"
"scl4_ques1_total","Integer","","Required","","16. Comprehends questions 1 -total","0;1;9","0 = Fail; 1 = Pass (comprehends one question); 9= not answered/missing","Mullen_SEL_scl4_ques1_total,RL_comprehend1,Receptive_Language16,mu_rl16,receptive_lang_16,rl_16"
"scl4_dirn_block","String","50","Recommended","","17. Follows directions - block","Yes;No","","Mullen_SEL_scl4_dirn_block"
"scl4_dirn_car","String","50","Recommended","","17. Follows directions - car","Yes;No","","Mullen_SEL_scl4_dirn_car"
"scl4_dirn_total","Integer","","Required","","17. Follows directions - total","0;1;9","0 = Fail; 1 = Pass (follows two directions); 9= not answered/missing","Mullen_SEL_scl4_dirn_total,RL_direction1,Receptive_Language17,mu_rl17,receptive_lang_17,receptive_language_17,rl_17"
"scl4_bodypart_eye","String","50","Recommended","","18. Recognizes body parts (A/V) - eyes","Yes;No","","Mullen_SEL_scl4_bodypart_eye"
"scl4_bodypart_nose","String","50","Recommended","","18. Recognizes body parts (A/V) - nose","Yes;No","","Mullen_SEL_scl4_bodypart_nose"
"scl4_bodypart_mouth","String","50","Recommended","","18. Recognizes body parts (A/V) - mouth","Yes;No","","Mullen_SEL_scl4_bodypart_mouth"
"scl4_bodypart_ears","String","50","Recommended","","18. Recognizes body parts (A/V) - ears","Yes;No","","Mullen_SEL_scl4_bodypart_ears"
"scl4_bodypart_hand","String","50","Recommended","","18. Recognizes body parts (A/V) - hands","Yes;No","","Mullen_SEL_scl4_bodypart_hand"
"scl4_bodypart_feet","String","50","Recommended","","18. Recognizes body parts (A/V) - feet","Yes;No","","Mullen_SEL_scl4_bodypart_feet"
"scl4_bodypart_hair","String","50","Recommended","","18. Recognizes body parts (A/V) - hair","Yes;No","","Mullen_SEL_scl4_bodypart_hair"
"scl4_bodypart","Integer","","Required","","18. Recognizes body parts (A/V) (Code 1 for 1-3 parts;Code 2 for 4-5 parts; Code 3 for 6-7 parts)","0::3; 9","0 = Fail; 1 = 1 to 3 body parts; 2 = 4 or 5 body parts; 3 = 6 or 7 body parts; 9= not answered/missing","Mullen_SEL_scl4_bodypart,RL_bodyParts1,Receptive_Language18,mu_rl18,receptive_lang_18,receptive_language_18,rl_18"
"scl4_ques2_cat","String","50","Recommended","","19. Comprehends questions II (A/V) - cat","Yes;No","","Mullen_SEL_scl4_ques2_cat"
"scl4_ques2_cup","String","50","Recommended","","19. Comprehends questions II (A/V) - cup","Yes;No","","Mullen_SEL_scl4_ques2_cup"
"scl4_ques2_car","String","50","Recommended","","19. Comprehends questions II (A/V) - car","Yes;No","","Mullen_SEL_scl4_ques2_car"
"scl4_ques2_total","Integer","","Required","","19. Comprehends questions II (A/V) - total","0;1;9","0 = Fail; 1 = Pass (comprehends one question); 9= not answered/missing","Mullen_SEL_scl4_ques2_total,RL_compreQ1,Receptive_Language19,mu_rl19,receptive_lang_19,receptive_language_19,rl_19"
"scl4_cmds_ball","String","50","Recommended","","20. Follows related commands - ball","Yes;No","","Mullen_SEL_scl4_cmds_ball"
"scl4_cmds_box","String","50","Recommended","","20. Follows related commands - box","Yes;No","","Mullen_SEL_scl4_cmds_box"
"scl4_cmds_total","Integer","","Required","","20. Follows related commands - total","0;1;9","0 = Fail; 1 = Pass (follows one command); 9= not answered/missing","Mullen_SEL_scl4_cmds_total,RL_followCom1,Receptive_Language20,mu_rl20,receptive_lang_20,receptive_language_20,rl_20"
"scl4_pic_car","String","50","Recommended","","21. Identifies pictures (A/V) - car","Yes;No","","Mullen_SEL_scl4_pic_car"
"scl4_pic_ball","String","50","Recommended","","21. Identifies pictures (A/V) - ball","Yes;No","","Mullen_SEL_scl4_pic_ball"
"scl4_pic_shoe","String","50","Recommended","","21. Identifies pictures (A/V) - shoe","Yes;No","","Mullen_SEL_scl4_pic_shoe"
"scl4_pic_doll","String","50","Recommended","","21. Identifies pictures (A/V) - doll","Yes;No","","Mullen_SEL_scl4_pic_doll"
"scl4_pic_total","Integer","","Required","","21. Identifies pictures (A/V)","0;1;9","0 = Fail; 1 = Pass (identifies two pictures); 9= not answered/missing","Mullen_SEL_scl4_pic_total,RL_idenPictures1,Receptive_Language21,mu_rl21,receptive_lang_21,receptive_language_21,rl_21"
"scl4_aware_in","String","50","Recommended","","22. Auditory spatial awareness - in","Yes;No","","Mullen_SEL_scl4_aware_in"
"scl4_aware_under","String","50","Recommended","","22. Auditory spatial awareness - under","Yes;No","","Mullen_SEL_scl4_aware_under"
"scl4_aware_behind","String","50","Recommended","","22. Auditory spatial awareness - behind","Yes;No","","Mullen_SEL_scl4_aware_behind"
"scl4_aware_infront","String","50","Recommended","","22. Auditory spatial awareness - in front of","Yes;No","","Mullen_SEL_scl4_aware_infront"
"scl4_aware_beside","String","50","Recommended","","22. Auditory spatial awareness - beside","Yes;No","","Mullen_SEL_scl4_aware_beside"
"scl4_aware","Integer","","Required","","22. Auditory spatial awareness (Code 1 for 1 position; Code 2 for 2 positions; Code 3 for 3 positions; Code 4 for 4-5 positions)","0::4;9","0 = Fail; 1 = 1 position; 2 = 2 positions; 3 = 3 positions; 4 = 4 or 5 positions; 9= not answered/missing","Mullen_SEL_scl4_aware,RL_spatialAware1,Receptive_Language22,mu_rl22,receptive_lang_22,receptive_language_22,rl_22"
"scl4_actionword_eat","String","50","Recommended","","23. Comprehends action words (A/V) - eating","Yes;No","","Mullen_SEL_scl4_actionword_eat"
"scl4_actionword_sleep","String","50","Recommended","","23. Comprehends action words (A/V) - sleeping","Yes;No","","Mullen_SEL_scl4_actionword_sleep"
"scl4_actionword_wash","String","50","Recommended","","23. Comprehends action words (A/V) - washing","Yes;No","","Mullen_SEL_scl4_actionword_wash"
"scl4_actionword_total","Integer","","Required","","23. Comprehends action words (A/V)","0;1;2;9","0 = Fail; 1 = Comprehends one word; 2 = Comprehends two to three words; 9=not answered/missing","Mullen_SEL_scl4_actionword_total,RL_actWords1,Receptive_Language23,mu_rl23,receptive_lang_23,receptive_language_23,rl_23"
"scl4_objfunc_car","String","50","Recommended","","24. Identifies object function (A/V) - car","Yes;No","","Mullen_SEL_scl4_objfunc_car"
"scl4_objfunc_sci","String","50","Recommended","","24. Identifies object function (A/V) - scissors","Yes;No","","Mullen_SEL_scl4_objfunc_sci"
"scl4_objfunc_spoon","String","50","Recommended","","24. Identifies object function (A/V) - spoon","Yes;No","","Mullen_SEL_scl4_objfunc_spoon"
"scl4_objfunc_chair","String","50","Recommended","","24. Identifies object function (A/V) - chair","Yes;No","","Mullen_SEL_scl4_objfunc_chair"
"scl4_objfunc_total","Integer","","Required","","24. Identifies object function (A/V)","0;1;9","0 = Fail; 1 = Pass (identifies three object functions); 9= not answered/missing","Mullen_SEL_scl4_objfunc_total,RL_objFunction1,Receptive_Language24,mu_rl24,receptive_lang_24,receptive_language_24,rl_24"
"scl4_urcmds_set1","String","50","Recommended","","25. Follows two unrelated commands - set 1","Yes;No","","Mullen_SEL_scl4_urcmds_set1"
"scl4_urcmds_set2","String","50","Recommended","","25. Follows two unrelated commands - set 2","Yes;No","","Mullen_SEL_scl4_urcmds_set2"
"scl4_urcmds_total","Integer","","Required","","25. Follows two unrelated commands","0;1;9","0 = Fail; 1 = Pass (follows one set); 9= not answered/missing","Mullen_SEL_scl4_urcmds_total,RL_unrelatedCm1,Receptive_Language25,mu_rl25,receptive_lang_25,receptive_language_25,rl_25"
"scl4_size_trial1","String","50","Recommended","","26. Size concepts (A/V) - trial 1","Yes;No","","Mullen_SEL_scl4_size_trial1"
"scl4_size_trial2","String","50","Recommended","","26. Size concepts (A/V) - trial 2","Yes;No","","Mullen_SEL_scl4_size_trial2"
"scl4_size_trial3","String","50","Recommended","","26. Size concepts (A/V) - trial 3","Yes;No","","Mullen_SEL_scl4_size_trial3"
"scl4_size_trial4","String","50","Recommended","","26. Size concepts (A/V) - trial 4","Yes;No","","Mullen_SEL_scl4_size_trial4"
"scl4_size_total","Integer","","Required","","26. Size concepts (A/V)","0;1;9","0 = Fail; 1 = Pass (three trials); 9= not answered/missing","Mullen_SEL_scl4_size_total,RL_sizeConcept1,Receptive_Language26,mu_rl26,receptive_lang_26,receptive_language_26,rl_26"
"scl4_color_red","String","50","Required","","27. Identifies colors (A/V) - red","Yes;No;999","999=NA/missing","Mullen_SEL_scl4_color_red"
"scl4_color_green","String","50","Required","","27. Identifies colors (A/V) - green","Yes;No;999","999=NA/missing","Mullen_SEL_scl4_color_green"
"scl4_color_yellow","String","50","Required","","27. Identifies colors (A/V) - yellow","Yes;No;999","999=NA/missing","Mullen_SEL_scl4_color_yellow"
"scl4_color_blue","String","50","Required","","27. Identifies colors (A/V) - blue","Yes;No;999","999=NA/missing","Mullen_SEL_scl4_color_blue"
