"ksadx10_873","Integer","","Recommended","Other Specified Anxiety Disorder (Generalized Anxiety Disorder, impairment, does not meet minimum duration), PAST,F41.8","0;1","1 = Yes ; 0 = No",""
"ksadx10_955","Integer","","Recommended","Life Event or Stressor Generalized, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_45","Integer","","Recommended","Obsessions, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_46","Integer","","Recommended","Obsessions, Past","0;1","1 = Yes ; 0 = No",""
"ksadx11_47","Integer","","Recommended","Compulsions, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_48","Integer","","Recommended","Compulsions, Past","0;1","1 = Yes ; 0 = No",""
"ksadx11_293","Integer","","Recommended","Obsessive thoughts experienced as Intrusive/unwanted, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_294","Integer","","Recommended","Attempts to suppress or neutralize thoughts, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_295","Integer","","Recommended","Attempts to suppress or neutralize thoughts, Past","0;1","1 = Yes ; 0 = No",""
"ksadx11_296","Integer","","Recommended","Obsessions time consuming, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_297","Integer","","Recommended","Impairment in functioning due to obsessions, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_298","Integer","","Recommended","Clinically significant distress due to obsessions, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_299","Integer","","Recommended","Compulsions time consuming, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_300","Integer","","Recommended","Purpose of compulsions to prevent/reduce anxiety or prevent dreaded event, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_301","Integer","","Recommended","Impairment in functioning due to compulsions, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_302","Integer","","Recommended","Clinically significant distress due to compulsions, Present","0;1","1 = Yes ; 0 = No",""
"ksadx11_876","Integer","","Recommended","Obsessive-Compulsive Disorder, Present (F42)","0;1","1 = Yes ; 0 = No",""
"ksadx11_877","Integer","","Recommended","Obsessive-Compulsive Disorder, Past (F42)","0;1","1 = Yes ; 0 = No",""
"ksadx11_878","Integer","","Recommended","Other Specified Obsessive-Compulsive and Related Disorder, present , does not meet full criteria (F42)","0;1","1 = Yes ; 0 = No",""
"ksadx11_879","Integer","","Recommended","Other Specified Obsessive-Compulsive and Related Disorder, past, does not meet full criteria (F42)","0;1","1 = Yes ; 0 = No",""
"ksadx12_49","Integer","","Recommended","Enuresis, Present","0;1","1 = Yes ; 0 = No",""
"ksadx12_50","Integer","","Recommended","Enuresis, Past","0;1","1 = Yes ; 0 = No",""
"ksadx12_51","Integer","","Recommended","Enuresis at least twice a week for 3 months, Present","0;1","1 = Yes ; 0 = No",""
"ksadx12_52","Integer","","Recommended","Enuresis at least twice a week for 3 months, Past","0;1","1 = Yes ; 0 = No",""
"ksadx12_53","Integer","","Recommended","Enuresis causes significant distress, Present","0;1","1 = Yes ; 0 = No",""
"ksadx12_54","Integer","","Recommended","Enuresis causes significant distress, Past","0;1","1 = Yes ; 0 = No",""
"ksadx12_55","Integer","","Recommended","Impairment due to Enuresis, Present","0;1","1 = Yes ; 0 = No",""
"ksadx12_56","Integer","","Recommended","Impairment due to Enuresis, Past","0;1","1 = Yes ; 0 = No",""
"ksadx12_57","Integer","","Recommended","Encopresis, Present","0;1","1 = Yes ; 0 = No",""
"ksadx12_58","Integer","","Recommended","Encopresis, Past","0;1","1 = Yes ; 0 = No",""
"ksadx12_59","Integer","","Recommended","Encopresis at least once a month for 3 months, Present","0;1","1 = Yes ; 0 = No",""
"ksadx12_60","Integer","","Recommended","Encopresis at least once a month for3 months, Past","0;1","1 = Yes ; 0 = No",""
"ksadx12_61","Integer","","Recommended","Encopresis not due to medical illness, Present","0;1","1 = Yes ; 0 = No",""
"ksadx12_62","Integer","","Recommended","Encopresis not due to medical illness, Past","0;1","1 = Yes ; 0 = No",""
"ksadx12_885","Integer","","Recommended","Enuresis, Present (F98.0)","0;1","1 = Yes ; 0 = No",""
"ksadx12_886","Integer","","Recommended","Enuresis, Past (F98.0)","0;1","1 = Yes ; 0 = No",""
"ksadx12_887","Integer","","Recommended","Encopresis, Present (F98.1)","0;1","1 = Yes ; 0 = No",""
"ksadx12_888","Integer","","Recommended","Encopresis, Past (F98.1)","0;1","1 = Yes ; 0 = No",""
"ksadx13_64","Integer","","Recommended","Fear of becoming obese, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_65","Integer","","Recommended","Fear of becoming obese, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_66","Integer","","Recommended","Emaciation, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_67","Integer","","Recommended","Emaciation, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_68","Integer","","Recommended","Weight control vomiting, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_69","Integer","","Recommended","Weight control vomiting, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_70","Integer","","Recommended","Weight control other (laxatives, exercise, dieting, pills), Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_71","Integer","","Recommended","Weight control other (laxatives, exercise, dieting, pills), Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_72","Integer","","Recommended","Binge Eating, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_73","Integer","","Recommended","Binge Eating, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_418","Integer","","Recommended","Self-worth tied to weight, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_419","Integer","","Recommended","Inappropriate compensatory behaviors to prevent weight gain, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_420","Integer","","Recommended","Compensatory behaviors occur at least 1x/week for 3 months, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_421","Integer","","Recommended","Binge eating occur at least 1x/week for 3 months, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_422","Integer","","Recommended","Characteristics of Binge Eating, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_423","Integer","","Recommended","Binge-eating associated with 3 or more associated symptoms, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_424","Integer","","Recommended","Distress associated with binge eating, Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_425","Integer","","Recommended","Self-worth tied to weight, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_426","Integer","","Recommended","Inappropriate compensatory behaviors to prevent weight gain, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_427","Integer","","Recommended","Compensatory behaviors occurred at least 1x/week for 3 months, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_428","Integer","","Recommended","Binge eating occur at least 1x/week for 3 months, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_429","Integer","","Recommended","Distress associated with binge eating, Past","0;1","1 = Yes ; 0 = No",""
"ksadx13_889","Integer","","Recommended","Anorexia Nervosa (F50.02)Binge eating/purging subtype, PRESENT","0;1","1 = Yes ; 0 = No",""
"ksadx13_890","Integer","","Recommended","Anorexia Nervosa (F50.02)Binge eating/purging subtype, PRESENT, IN PARTIAL REMISSION","0;1","1 = Yes ; 0 = No",""
"ksadx13_891","Integer","","Recommended","Anorexia Nervosa (F50.02) Binge eating/purging subtype, PAST","0;1","1 = Yes ; 0 = No",""
"ksadx13_892","Integer","","Recommended","Anorexia Nervosa (F50.01)Restricting subtype, PRESENT","0;1","1 = Yes ; 0 = No",""
"ksadx13_893","Integer","","Recommended","Anorexia Nervosa (F50.01)Restricting subtype, PRESENT, IN PARTIAL REMISSION","0;1","1 = Yes ; 0 = No",""
"ksadx13_894","Integer","","Recommended","Anorexia Nervosa (F50.01) Restricting subtype,PAST","0;1","1 = Yes ; 0 = No",""
"ksadx13_895","Integer","","Recommended","Bulimia Nervosa (F50.2) PRESENT","0;1","1 = Yes ; 0 = No",""
"ksadx13_896","Integer","","Recommended","Bulimia Nervosa (F50.2) PAST","0;1","1 = Yes ; 0 = No",""
"ksadx13_897","Integer","","Recommended","Bulimia Nervosa Partial Remission Present","0;1","1 = Yes ; 0 = No",""
"ksadx13_898","Integer","","Recommended","Binge-Eating Disorder (F50.8) CURRENT","0;1","1 = Yes ; 0 = No",""
"ksadx13_899","Integer","","Recommended","Binge-Eating Disorder (F50.8) PAST","0;1","1 = Yes ; 0 = No",""
"ksadx13_900","Integer","","Recommended","Other Specified Feeding or Eating Disorder, Anorexia Nervosa, current, does not meet full criteria (F50.8)","0;1","1 = Yes ; 0 = No",""
"ksadx13_901","Integer","","Recommended","Other Specified Feeding or Eating Disorder, Bulimia Nervosa, current, does not meet full criteria (F50.8)","0;1","1 = Yes ; 0 = No",""
"ksadx13_902","Integer","","Recommended","Other Specified Feeding or Eating Disorder, Bulimia Nervosa, PAST, does not meet full criteria (F50.8)","0;1","1 = Yes ; 0 = No",""
"ksadx13_903","Integer","","Recommended","Other Specified Feeding or Eating Disorder, Binge Eating Disorder, present, does not meet full criteria (F50.8)","0;1","1 = Yes ; 0 = No",""
"ksadx14_74","Integer","","Recommended","Difficulty sustaining attention since elementary school, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_75","Integer","","Recommended","Difficulty sustaining attention for more than one school year, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_76","Integer","","Recommended","Easily distracted since elementary school, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_77","Integer","","Recommended","Easily distracted for more than one school year, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_78","Integer","","Recommended","Difficulty remaining seated since elementary school, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_79","Integer","","Recommended","Difficulty remaining seated for more than one school year, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_80","Integer","","Recommended","Impulsivity, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_81","Integer","","Recommended","Impulsivity, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_344","Integer","","Recommended","Often makes careless mistakes, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_345","Integer","","Recommended","Often doesn't seem to listen when spoken to, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_346","Integer","","Recommended","Difficulty following Instructions, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_347","Integer","","Recommended","Difficulty organizing tasks, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_348","Integer","","Recommended","Avoids tasks requiring attention, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_349","Integer","","Recommended","Often loses things, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_350","Integer","","Recommended","Forgetful in daily activities, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_351","Integer","","Recommended","Fidgets, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_352","Integer","","Recommended","Runs or climbs excessively, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_353","Integer","","Recommended","Acts like driven by a motor, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_354","Integer","","Recommended","Difficulty playing quietly, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_355","Integer","","Recommended","Blurts out answers, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_356","Integer","","Recommended","Difficulty waiting turn, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_357","Integer","","Recommended","Often Interrupts or intrudes on others, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_358","Integer","","Recommended","Often talks excessively, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_359","Integer","","Recommended","Symptoms interfere with social, academic or occupational functioning, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_360","Integer","","Recommended","Often makes careless mistakes, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_361","Integer","","Recommended","Often doesn't seem to listen when spoken to, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_362","Integer","","Recommended","Difficulty following Instructions, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_363","Integer","","Recommended","Difficulty organizing tasks, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_364","Integer","","Recommended","Avoids tasks requiring attention, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_365","Integer","","Recommended","Often loses things, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_366","Integer","","Recommended","Forgetful in daily activities, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_367","Integer","","Recommended","Fidgets, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_368","Integer","","Recommended","Runs or climbs excessively, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_369","Integer","","Recommended","Acts like driven by a motor, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_370","Integer","","Recommended","Difficulty playing quietly, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_371","Integer","","Recommended","Blurts out answers, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_372","Integer","","Recommended","Difficulty waiting turn, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_373","Integer","","Recommended","Often Interrupts or intrudes on others, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_374","Integer","","Recommended","Often talks excessively, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_378","Integer","","Recommended","Several symptoms present prior to age 12 years, Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_379","Integer","","Recommended","Several symptoms present prior to age 12 years, Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_809","Integer","","Recommended","Attention-Deficit/Hyperactivity Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx14_810","Integer","","Recommended","Attention-Deficit/Hyperactivity Disorder Past","0;1","1 = Yes ; 0 = No",""
"ksadx14_811","Integer","","Recommended","Attention-Deficit/Hyperactivity Disorder, IN PARTIAL REMISSION","0;1","1 = Yes ; 0 = No",""
"ksadx14_812","Integer","","Recommended","Attention-Deficit/Hyperactivity Disorder, IN FULL REMISSION","0;1","1 = Yes ; 0 = No",""
"ksadx14_813","Integer","","Recommended","Other Specified Attention-Deficit/Hyperactivity Disorder (F90.8)","0;1","1 = Yes ; 0 = No",""
"ksadx14_934","Integer","","Recommended","NOTE: Check that child`s inattentive symptoms are not primarily due to his or her generalized anxiety disorder.","0;1","1 = Yes ; 0 = No",""
"ksadx14_935","Integer","","Recommended","NOTE:- Check that child`s inattentive symptoms are not primarily due to his or her generalized anxiety disorder.","0;1","1 = Yes ; 0 = No",""
"ksadx15_82","Integer","","Recommended","Often loses temper, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_83","Integer","","Recommended","Often loses temper, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_84","Integer","","Recommended","Often argues with adults/authority, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_85","Integer","","Recommended","Often argues with adults/authority, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_86","Integer","","Recommended","Often disobeys rules/requests, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_87","Integer","","Recommended","Often disobeys rules/requests, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_88","Integer","","Recommended","ODDDuration (at least 6 months), Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_380","Integer","","Recommended","Alcohol Use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_381","Integer","","Recommended","Often touchy or easily annoyed, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_382","Integer","","Recommended","Often angry or resentful, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_383","Integer","","Recommended","Spiteful or vindictive, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_384","Integer","","Recommended","Often deliberatively annoys people, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_385","Integer","","Recommended","Often blames others for own mistakes, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_386","Integer","","Recommended","Causes problems in functioning or distress in self or others, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_387","Integer","","Recommended","Duration of at least 6 months, Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_388","Integer","","Recommended","Often touchy or easily annoyed, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_389","Integer","","Recommended","Often angry or resentful, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_390","Integer","","Recommended","Spiteful or vindictive, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_391","Integer","","Recommended","Often deliberatively annoys people, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_392","Integer","","Recommended","Often blames others for own mistakes, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_393","Integer","","Recommended","Causes problems in functioning or distress in self or others, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_394","Integer","","Recommended","Oppositional Defiant Disorder (ODD) symptoms: Duration of at least 6 months, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_395","Integer","","Recommended","Oppositional Defiant Disorder (ODD) Six month free, Past","0;1","1 = Yes ; 0 = No",""
"ksadx15_859","Integer","","Recommended","Oppositional Defiant Disorder, Present F91.3","0;1","1 = Yes ; 0 = No",""
"ksadx15_860","Integer","","Recommended","Oppositional Defiant Disorder, Past F91.3","0;1","1 = Yes ; 0 = No",""
"ksadx15_938","Integer","","Recommended","Explosive Irritablity in Oppositional Defiant Disorder (ODD), Present","0;1","1 = Yes ; 0 = No",""
"ksadx15_939","Integer","","Recommended","Explosive Irritablity in Oppositional Defiant Disorder (ODD), Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_89","Integer","","Recommended","Often Lies, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_90","Integer","","Recommended","Often Lies, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_91","Integer","","Recommended","Truancy, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_92","Integer","","Recommended","Truancy, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_93","Integer","","Recommended","Often initiates physical fights, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_94","Integer","","Recommended","Often initiates physical fights, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_95","Integer","","Recommended","Often bullies others, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_96","Integer","","Recommended","Often bullies others, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_97","Integer","","Recommended","Stealing, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_98","Integer","","Recommended","Stealing, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_396","Integer","","Recommended","Vandalism, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_397","Integer","","Recommended","Vandalism, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_398","Integer","","Recommended","Breaking and entering, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_399","Integer","","Recommended","Breaking and entering, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_400","Integer","","Recommended","Stealing while confronting victim, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_401","Integer","","Recommended","Stealing while confronting victim, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_402","Integer","","Recommended","Fire setting, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_403","Integer","","Recommended","Fire setting, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_404","Integer","","Recommended","Stays out late at night despite parental prohibition, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_405","Integer","","Recommended","Stays out late at night despite parental prohibition,Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_406","Integer","","Recommended","Ran away overnight, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_407","Integer","","Recommended","Ran away overnight, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_408","Integer","","Recommended","Use of a weapon that can cause serious harm, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_409","Integer","","Recommended","Use of a weapon that can cause serious harm, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_410","Integer","","Recommended","Has been physically cruel to people, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_411","Integer","","Recommended","Has been physically cruel to people, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_412","Integer","","Recommended","Forced someone into sexual activity, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_413","Integer","","Recommended","Forced someone into sexual activity, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_414","Integer","","Recommended","Has been physically cruel to animals, Present","0;1","1 = Yes ; 0 = No",""
"ksadx16_415","Integer","","Recommended","Has been physically cruel to animals, Past","0;1","1 = Yes ; 0 = No",""
"ksadx16_855","Integer","","Recommended","Conduct Disorder, present childhood onset (F91.1)","0;1","1 = Yes ; 0 = No",""
"ksadx16_856","Integer","","Recommended","Conduct Disorder, present adolescent onset (F91.2)","0;1","1 = Yes ; 0 = No",""
"ksadx16_857","Integer","","Recommended","Conduct Disorder, past, childhood onset (F91.1)","0;1","1 = Yes ; 0 = No",""
"ksadx16_858","Integer","","Recommended","Conduct Disorder, past, adolescent onset (F91.2)","0;1","1 = Yes ; 0 = No",""
"ksadx17_99","Integer","","Recommended","Motor Tics, Present","0;1","1 = Yes ; 0 = No",""
"ksadx17_100","Integer","","Recommended","Motor Tics, Past","0;1","1 = Yes ; 0 = No",""
"ksadx17_101","Integer","","Recommended","Phonic Tics, Present","0;1","1 = Yes ; 0 = No",""
"ksadx17_102","Integer","","Recommended","Phonic Tics, Past","0;1","1 = Yes ; 0 = No",""
"ksadx17_863","Integer","","Recommended","Unspecified Tic Disorder, present(F95.9)","0;1","1 = Yes ; 0 = No",""
"ksadx17_864","Integer","","Recommended","Unspecified Tic Disorder, past (F95.9)","0;1","1 = Yes ; 0 = No",""
"ksadx18_103","Integer","","Recommended","Unusual body movements, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_104","Integer","","Recommended","Unusual body movements, Past","0;1","1 = Yes ; 0 = No",""
"ksadx18_105","Integer","","Recommended","Strict Routines, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_106","Integer","","Recommended","Strict Routines, Past","0;1","1 = Yes ; 0 = No",""
"ksadx18_107","Integer","","Recommended","Poor Eye Contact, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_108","Integer","","Recommended","Poor Eye Contact, Past","0;1","1 = Yes ; 0 = No",""
"ksadx18_779","Integer","","Recommended","Restricted Fixated Interests, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_780","Integer","","Recommended","Restricted Fixated Interests, Past","0;1","1 = Yes ; 0 = No",""
"ksadx18_781","Integer","","Recommended","Hyperreactive to Sensory Input, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_782","Integer","","Recommended","Hyperreactive to Sensory Input, Past","0;1","1 = Yes ; 0 = No",""
"ksadx18_783","Integer","","Recommended","Hyporeactive to Sensory Input, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_784","Integer","","Recommended","Hyporeactive to Sensory Input, Past","0;1","1 = Yes ; 0 = No",""
"ksadx18_785","Integer","","Recommended","Deficits In Social Emotional Reciprocity, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_786","Integer","","Recommended","Deficits In Social Emotiona lReciprocity, Past","0;1","1 = Yes ; 0 = No",""
"ksadx18_787","Integer","","Recommended","Deficits In Developing, Maintaining, and Understanding Relationship, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_788","Integer","","Recommended","Deficits In Developing, Maintaining, and Understanding Relationship, Past","0;1","1 = Yes ; 0 = No",""
"ksadx18_789","Integer","","Recommended","Autism Impairment, Present","0;1","1 = Yes ; 0 = No",""
"ksadx18_861","Integer","","Recommended","Autism Spectrum Disorder (F84.0)","0;1","1 = Yes ; 0 = No",""
"ksadx18_862","Integer","","Recommended","Other Specified Neurodevelopmental Disorder, Autism Spectrum Disorder, full criteria not met (F88.0)","0;1","1 = Yes ; 0 = No",""
"ksadx18_863","Integer","","Recommended","Probable Autism Spectrum Disorder (F84.0)","0;1","1 = Yes ; 0 = No",""
"ksadx19_111","Integer","","Recommended","Often has three or more drinks a day, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_112","Integer","","Recommended","Often has three or more drinks a day, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_113","Integer","","Recommended","Negative impact interpersonal problems, alcohol, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_114","Integer","","Recommended","Negative impact interpersonal problems, alcohol, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_115","Integer","","Recommended","Frequency of drinks, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_430","Integer","","Recommended","Drinks More than Planned, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_431","Integer","","Recommended","Often drinks more than planned, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_432","Integer","","Recommended","Failure to fulfill major role responsibilities due to alcohol use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_433","Integer","","Recommended","Failure to fulfill major role responsibilities due to alcohol use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_434","Integer","","Recommended","Recurrent alcohol use in situations that are physically hazardous, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_435","Integer","","Recommended","Use of alcohol/intoxicated while driving, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_436","Integer","","Recommended","Recurrent alcohol use in situations that are physically hazardous, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_437","Integer","","Recommended","Use of alcohol/intoxicated while driving, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_438","Integer","","Recommended","Recurrent physical problems due to alcohol, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_439","Integer","","Recommended","Recurrent physical problems due to alcohol, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_440","Integer","","Recommended","Recurrent psychological problems due to alcohol, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_441","Integer","","Recommended","Recurrent psychological problems due to alcohol, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_442","Integer","","Recommended","Craving, or a strong desire to use alcohol, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_443","Integer","","Recommended","Craving, or a strong desire to use alcohol, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_444","Integer","","Recommended","Important activities given up or reduced due to alcohol, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_445","Integer","","Recommended","Important activities given up or reduced due to alcohol, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_446","Integer","","Recommended","Persistent desire to reduce alcohol use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_447","Integer","","Recommended","Unsuccessful efforts to reduce alcohol use, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_448","Integer","","Recommended","Alcohol Withdrawal, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_449","Integer","","Recommended","Alcohol Tolerance, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_450","Integer","","Recommended","Great deal of time obtaining, using or recovering from alcohol, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_451","Integer","","Recommended","Persistent desire to reduce alcohol use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_452","Integer","","Recommended","Unsuccessful efforts to reduce alcohol use, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_453","Integer","","Recommended","Alcohol Withdrawal, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_454","Integer","","Recommended","Alcohol Tolerance, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_455","Integer","","Recommended","Great deal of time obtaining, using or recovering from alcohol, Past","0;1","1 = Yes ; 0 = No",""
"ksadx19_457","Integer","","Recommended","Alcohol Abstinence, Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_849","Integer","","Recommended","Alcohol Use Disorder Present","0;1","1 = Yes ; 0 = No",""
"ksadx19_850","Integer","","Recommended","Alcohol Use Disorder Past","0;1","1 = Yes ; 0 = No",""
