"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"irma_dsm5_8","Integer","","Recommended","","8. I have trouble concentrating or paying attention. 8. Tengo problemas para concentrarme o prestar atenciAn.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_9","Integer","","Recommended","","9. I have thoughts like, ""The world is really dangerous."" 9. Tengo pensamientos como: ""El mundo es realmente peligroso.""","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_10","Integer","","Recommended","","10. I have bad dreams about Hurricane Irma, or other bad dreams. 10. Tengo malos sueños sobre el huracán Irma u otros malos sueños.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_11","Integer","","Recommended","","11. When something reminds me of Hurricane Irma I get very upset, afraid, or sad. 11. Cuando algo me recuerda al huracán Irma, me siento muy enojado, asustado o triste.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_12","Integer","","Recommended","","12. I have trouble feeling happiness or love. 12. Tengo problemas para sentir felicidad o amor.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_13","Integer","","Recommended","","13. I try not to think about or have feelings about what Hurricane Irma. 13. Trato de no pensar o tener sentimientos acerca del huracán Irma.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_14","Integer","","Recommended","","14. When something reminds me of Hurricane Irma, I have strong feelings in my body like my heart beats fast, my head aches or my stomach aches. 14. Cuando algo me recuerda al huracán Irma, tengo Fuertes sentimientos en mi cuerpo como si mi corazAn late rápido, me duele la cabeza o me duele el estAmago.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_15","Integer","","Recommended","","15. I am mad with someone for making Hurricane Irma happen, not doing more to stop it, or to help after. 15. Estoy enojado con alguien por hacer que ocurra el huracán Irma, sin hacer más para detenerlo, o para ayudar después.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_16","Integer","","Recommended","","16. I have thoughts like ""I will never be able to trust other people."" 16. Tengo pensamientos como: ""Nunca podré confiar en otras personas.""","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_17","Integer","","Recommended","","17. I feel alone even when I am around other people. 17. Siento solo incluso cuando estoy cerca de otras personas.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_18","Integer","","Recommended","","18. I have upsetting thoughts, pictures or sounds of Hurricane Irma come into my mind when I don't want them to. 18. Tengo pensamientos perturbadores, imágenes o sonidos del huracán Irma que vienen a mi mente cuando no quiero que lo hagan.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_19","Integer","","Recommended","","19. I think that part of what happened during Hurricane Irma was my fault. 19. Creo que parte de lo que sucediA durante el huracán Irma fue mi culpa.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_20","Integer","","Recommended","","20. I hurt myself on purpose. 20. Me lastimo a propAsito.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_21","Integer","","Recommended","","21. I have trouble going to sleep, wake up often, or have trouble getting back to sleep. 21. Tengo problemas para dormir, me levanto a menudo o tengo problemas para volver a dormir.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_22","Integer","","Recommended","","22. I feel ashamed or guilty about some part of what happened during Hurricane Irma. 22. Me siento avergonzado o culpable por parte de lo que sucediA durante el huracán Irma.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_23","Integer","","Recommended","","23. I have trouble remembering important parts of Hurricane Irma. 23. Tengo problemas para recordar partes importantes del huracán Irma.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_24","Integer","","Recommended","","24. I feel jumpy or startle easily, like when I hear a loud noise or when something surprises me. 24. Siento nervioso o sobresalto con facilidad, como cuando escucho un ruido fuerte o cuando algo me sorprende.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_25","Integer","","Recommended","","25. I feel afraid or scared. 25. Estoy asustado(a) o tengo miedo.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_26","Integer","","Recommended","","26. I do risky or unsafe things that could really hurt me or someone else. 26. Hago cosas arriesgadas o inseguras que realmente podrían lastimarme a mí o a alguien más.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_27","Integer","","Recommended","","27. I want to get back at someone for what happened during Hurricane Irma. 27. Quiero castigar a alguien por lo que sucediA durante el huracán Irma.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_28","Integer","","Recommended","","28. I feel like I am seeing myself or what I am doing from outside my body (like watching myself in a movie). 28. Siento que me veo o que estoy hacienda cosas desde fuera de mi cuerpo (como si yo estaba en una película).","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_29","Integer","","Recommended","","29. I feel not connected to my body, like I'm not really there inside. 29. No me siento conectado a mi cuerpo, como si realmente no estuviera adentro.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_30","Integer","","Recommended","","30. I feel like things around me look strange, different, or like I am in a fog. 30. Siento que las cosas a mi alrededor se ven extrañas, diferentes o como si estuviera en una niebla.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_31","Integer","","Recommended","","31. I feel like things around me are not real, like I am in a dream. 31. Siento que las cosas a mi alrededor no son reales, como que estoy en un sueño.","0 ; 1 ; 2 ; 3 ; 4","0 = None (Never)0  De ningun modo (Nunca)0; 1 = Little (2 days over the past month)1  Un poco (2 dias durante el ultimo mes)1; 2 = Some (1-2 days a week)2  A veces (1-2 dias a la semana)2; 3 = Much (2-3 days a week)3  Mucho (2-3 dias a la semana)3; 4 = Most (Almost every day)4 Munchisimo (Casi todos los dias)4",""
"irma_dsm5_cs1","Integer","","Recommended","","CS1. Do these reactions, thoughts, and feelings bother or upset you a lot? CS1. ¿Estas reacciones, pensamientos y sentimientos te molesta o te altera mucho?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_dsm5_cs2","Integer","","Recommended","","CS2. Do these reactions, thoughts, and feelings make it harder for you to get along with people at home? CS2. ¿Estas reacciones, pensamientos y sentimientos hace más difícil para usted llevarse bien con las personas en el hogar?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_dsm5_cs3","Integer","","Recommended","","CS3. Do these reactions, thoughts, and feelings get you into trouble at home? CS3. ¿Estas reacciones, pensamientos y sentimientos te meten en problemas en casa?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_dsm5_cs4","Integer","","Recommended","","CS4. Do these reactions, thoughts, and feelings cause some other problem at home? CS4. ¿Estas reacciones, pensamientos y sentimientos causan algún otro problema en casa?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_dsm5_cs5","Integer","","Recommended","","CS5. Do these reactions, thoughts, and feelings make it harder for you to do well in school? CS5. ¿Estas reacciones, pensamientos y sentimientos hace más difícil que te vaya bien en la escuela?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_dsm5_cs6","Integer","","Recommended","","CS6. Do these reactions, thoughts, and feelings cause other problems at school? CS6. ¿Estas reacciones, pensamientos y sentimientos causan otros problemas en la escuela?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_dsm5_cs7","Integer","","Recommended","","CS7. Do these reactions, thoughts, and feelings make it harder for you to get along with your friends or make new friends? CS7. ¿Estas reacciones, pensamientos y sentimientos hace más difícil para usted llevarse bien con sus amigos o hacer nuevos amigos?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irma_dsm5_cs8","Integer","","Recommended","","CS8. Do these reactions, thoughts, and feelings make it harder for you to do important things that other kids your age are doing? CS8. ¿Estas reacciones, pensamientos y sentimientos hace más difícil para usted hacer cosas importantes que otros niños de su edad están haciendo?","1 ; 0","1 = Yes  Si; 0 = No No",""
"irmasubirma_c8_select_lg_1","Integer","","Recommended","","¿Español? (1, Sí)","0 ; 1","0 = No; 1 = Yes","irma_substudy_irma_c8_select_language___1"
"irma_pssc_1","Integer","","Recommended","","1. In the last month, how often have you been upset because of something that happened unexpectedly? 1. En el último mes, ¿con qué frecuencia se ha sentido molestado(a) por algo inesperado?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_2","Integer","","Recommended","","2. In the last month, how often have you felt that you were unable to control the important things in your life? 2. En el último mes, ¿con qué frecuencia sintiA que no podía controlar las cosas importantes en su vida?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_3","Integer","","Recommended","","3. In the last month, how often have you felt nervous and stressed? 3. En el último mes, ¿con qué frecuencia se sintiA nervioso(a) y estresado(a)?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_4","Integer","","Recommended","","4. In the last month, how often have you felt confident about your ability to handle your personal problems? 4. En el último mes, ¿con qué frecuencia se sintiA seguro acerca de su capacidad para encargarse de sus problemas personales?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_5","Integer","","Recommended","","5. In the last month, how often have you felt that things were going your way? 5. En el último mes, ¿con qué frecuencia ha sentido que las cosas siguen tu camino?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_6","Integer","","Recommended","","6. In the last month, how often have you found that you could not cope with all the things that you had to do? 6. En el último mes, ¿con qué frecuencia descubriA que no podía enfrentarse a todas las cosas que tenía que hacer?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_7","Integer","","Recommended","","7. In the last month, how often have you been able to control irritations in your life? 7. En el último mes, ¿con qué frecuencia ha podido controlar las irritaciones en su vida?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_8","Integer","","Recommended","","8. In the last month, how often have you felt that you were on top of things? 8. En el último mes, ¿con qué frecuencia sintiA que estaba al tanto de las cosas?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_9","Integer","","Recommended","","9. In the last month, how often have you been angered because of things that happened that were outside of your control? 9. En el último mes, ¿con qué frecuencia se ha enojado por cosas que sucedieron fuera de su control?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
"irma_pssc_10","Integer","","Recommended","","10. In the last month, how often have you felt difficulties were piling up so high that you could not overcome them? 10. En el último mes, ¿con qué frecuencia sintiA que las dificultades se acumulaban tanto que no podía superarlas?","0 ; 1 ; 2 ; 3 ; 4","0 = Never0  Nunca0; 1 = Almost Never1  Casi nunca1; 2 = Sometimes2  A veces2; 3 = Fairly Often3  Bastante a menudo3; 4 = Very Often4 Muchisimo a menudo4",""
