"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"parentreport_51","Integer","","Recommended","","51. Has difficulty answering questions directly and ends up talking around the subject (A/S). Responds to clear, direct questions in ways that don't seem to make any sense (P).","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_51,q51_difficulty_answering,q51_questions_directly,srs9_51,srs_800_q51,srs_parent_51,srs_parent_raw_q51_questions_directly,srs_q_51,srs_y51,srsa51,srsitm51,talk_around_subject"
"parentreport_52","Integer","","Recommended","","52. Knows when he or she is talking too loud or making too much noise (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_52,q52_knows_too_loud,q52_too_loud,srs9_52,srs_800_q52,srs_parent_52,srs_parent_raw_q52_too_loud,srs_q_52,srs_y52,srsitm52,talk_loud"
"parentreport_53","Integer","","Recommended","","53. Talks to people with an unusual tone of voice (e.g., talks like a robot or like he or she is giving a lecture) (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_53,q53_unusual_tone,q53_unusual_tone,srs9_53,srs_800_q53,srs_parent_53,srs_parent_raw_q53_unusual_tone,srs_q_53,srs_y53,srsa53,srsitm53,talk_unusual_voice"
"parentreport_54","Integer","","Recommended","","54. Seems to react to people as if they are objects (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_54,q54_people_as_objects,q54_people_objects,react_ppl_object,srs9_54,srs_800_q54,srs_parent_54,srs_parent_raw_q54_people_objects,srs_q_54,srs_y54,srsa54,srsitm54"
"parentreport_55","Integer","","Recommended","","55. Knows when he or she is too close to someone or is invading someone's space (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_55,know_invade_space,q55_knows_too_close,q55_personal_space,srs10_55,srs_800_q55,srs_parent_55,srs_parent_raw_q55_knows_too_close,srs_q_55,srs_y55,srsa55,srsitm55"
"parentreport_56","Integer","","Recommended","","56. Walks in between two people who are talking (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_56,q56_walks_between,q56_walks_between_people,srs10_56,srs_800_q56,srs_parent_56,srs_parent_raw_q56_walks_between,srs_q_56,srs_y56,srsa56,srsitm56,walk_between_ppl_talk"
"parentreport_57","Integer","","Recommended","","57. Gets teased a lot (S). lsolative; tends not to leave his or her home (A). Other children do not like to play with him or her (P).","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_57,q57_isloative,q57_teased,srs10_57,srs_800_q57,srs_parent_57,srs_parent_raw_q57_teased,srs_q_57,srs_y57,srsa57,srsitm57,teased_2"
"parentreport_58","Integer","","Recommended","","58. Concentrates too much on parts of things rather than seeing the whole picture. (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_58,concentrate_part,q58_concentrates_parts,q58_concentrates_parts,srs10_58,srs_800_q58,srs_parent_58,srs_parent_raw_q58_concentrates_parts,srs_q_58,srs_y58,srsa58,srsitm58"
"parentreport_59","Integer","","Recommended","","59. Is overly suspicious (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_59,q59_overly_suspicious,q59_suspicious,srs10_59,srs_800_q59,srs_parent_59,srs_parent_raw_q59_overly_suspicious,srs_q_59,srs_y59,srsa59,srsitm59,suspicious"
"parentreport_60","Integer","","Recommended","","60. Is emotionally distant, doesn't show his or her feelings (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_60,emotion_distant,q60_emotionally_distant,q60_emotionally_distant,srs10_60,srs_800_q60,srs_parent_60,srs_parent_raw_q60_emotionally_distant,srs_q_60,srs_y60,srsa60,srsitm60"
"parentreport_61","Integer","","Recommended","","61. Is inflexible, has a hard time changing his or her mind (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_61,inflexible_mind,q61_inflexible,q61_inflexible,srs11_61,srs_800_q61,srs_parent_61,srs_parent_raw_q61_inflexible,srs_q_61,srs_y61,srsa61,srsitm61"
"parentreport_62","Integer","","Recommended","","62. Gives unusual or illogical reasons for doing things (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_62,illogical_reason,q62_illogical_reasons,q62_illogical_reasons,srs11_62,srs_800_q62,srs_parent_62,srs_parent_raw_q62_illogical_reasons,srs_q_62,srs_y62,srsa62,srsitm62"
"parentreport_63","Integer","","Recommended","","63. Touches others in an unusual way (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_63,q63_greets_unusual_way,q63_touchs_unusual,srs11_63,srs_800_q63,srs_parent_63,srs_parent_raw_q63_touchs_unusual,srs_q_63,srs_y63,srsa63,srsitm63,touch_unusual_way"
"parentreport_64","Integer","","Recommended","","64. Is too tense in social settings (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_64,q64_tense,q64_tense_social,srs11_64,srs_800_q64,srs_parent_64,srs_parent_raw_q64_tense_social,srs_q_64,srs_y64,srsa64,srsitm64,tense_social_set"
"parentreport_65","Integer","","Recommended","","65. Stares or gazes off into space (P/A/S)","1::4; 999; 77; 88","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true; 999=N/A; 77-refused; 88=missing","SRS_2005_ParentReport_65,q65_stares_into_space,q65_stares_space,srs11_65,srs_800_q65,srs_parent_65,srs_parent_raw_q65_stares_space,srs_q_65,srs_y65,srsa65,srsitm65,stares"
"phenotype","String","400","Required","","Phenotype/diagnosis for the subject","","","which_group"
"srs_score","Float","","Recommended","","Social Reciprocity Scale score","","Calculated",""
"site","String","101","Recommended","","Site","","Study Site","site_no"
"trt_grp","String","10","Recommended","","Treatment Group Assignment","1;1AO;1CT;2; 3;4;5;6;7;8;9;10;11;12;13;14; O; P; CCA; GCT; TCT; TAU; CGC; ESDM; NA; EG;EIBI;IG;CG","1=Group 1 first 8 weeks; 2=Group 2; 3=Group 3; 4 =active; 5=sham; 6=none; 7=ESDM High intensity; 8=ESDM Low intensity; 9=EIBI High intensity; 10=EIBI Low intensity; ESDM = Early Start Denver Model; EIBI = Early and Intensive Behavioral Intervention; 11 = Navigator; 12 = Care manager; 13=Waitlist Control; 14=Treatment; 1AO=Group 1 8 week add on; 1CT=Group 1 8 week cross taper; O=Oxytocin; P=Placebo; CCA=Community Control Arm; GCT=Generalized Cognitive Training; TCT=Targeted Cognitive Training; TAU=Treatment as Usual; CGC = Computer Games Control; NA=not assigned to treatment group; EG= Experimental Group; IG= Intervention Group; CG= Control Group",""
"days_baseline","Integer","","Recommended","","Days since baseline","","","bsldays"
"etype","String","10","Recommended","","Rating Period","BSL;WK1;WK2;WK3;WK4;WK5;WK6;WK7;WK8;WK9;WK10;WK11;WK12;WK13;WK14;WK15;WK16","BSL=Baseline; WK1-WK16=Weeks 1-16",""
"version_form","String","121","Recommended","","Form used/assessment name","","",""
"srsa52","Integer","","Recommended","","I get overly loud without realizing it.","1::4","1 = Not true; 2 = Sometimes true; 3 = Often true; 4 = Almost always true",""
"comqother","String","255","Recommended","","Respondent - Other (text)","","",""
"visit","String","60","Recommended","","Visit name","","",""
"race","String","100","Recommended","","Race of study subject","American Indian/Alaska Native; Asian; Hawaiian or Pacific Islander; Black or African American; White; More than one race; Unknown or not reported; Other Non-White; Other","",""
"srs_total_adj_ss","Integer","","Recommended","","Social Responsiveness Scale total raw score adjusted for demographic and clinical factors, presented as a Standard Score","0 :: 200","SRS total raw score adjusted for age, sex, race/ethnicity, child behavior checklist scale scores, full scale IQ or receptive language score, and co-occurring clinical diagnoses",""
"srs_sci_adj_ss","Integer","","Recommended","","Social Responsiveness Scale social communication and interaction raw score adjusted for demographic and clinical factors, presented as a Standard Score","0 :: 200","SRS social communication and interaction raw score adjusted for age, sex, race/ethnicity, child behavior checklist scale scores, full scale IQ or receptive language score, and co-occurring clinical diagnoses",""
"srs_rrb_adj_ss","Integer","","Recommended","","Social Responsiveness Scale restricted repetitive behavior raw score adjusted for demographic and clinical factors, presented as a Standard Score","0 :: 200","SRS restricted repetitive behavior raw score adjusted for age, sex, race/ethnicity, child behavior checklist scale scores, full scale IQ or receptive language score, and co-occurring clinical diagnoses",""
