"pai_a_162","Integer","","Recommended","I've had times when my legs became so weak that I couldn't walk.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_163","Integer","","Recommended","I often feel as if something terrible is about to happen.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_164","Integer","","Recommended","People see me as a person who pays a lot of attention to detail.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_165","Integer","","Recommended","I have no interest in life.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_166","Integer","","Recommended","I feel like I need to keep active and not rest.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_167","Integer","","Recommended","Things are rarely as they seem on the surface.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_168","Integer","","Recommended","There are people who try to control my thoughts.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_169","Integer","","Recommended","I've never been in trouble with the law.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_170","Integer","","Recommended","For my age, my health is pretty good.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_171","Integer","","Recommended","I always avoid arguments if I can.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_172","Integer","","Recommended","I usually worry about things more than I should.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_173","Integer","","Recommended","Every once in a while I totally lose my memory.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_174","Integer","","Recommended","I'm afraid to ride in airplanes.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_175","Integer","","Recommended","I think good things will happen to me in the future.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_176","Integer","","Recommended","I'm an affectionate person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_177","Integer","","Recommended","Sometimes I have an alcohoolic drink first thing in the morning","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_178","Integer","","Recommended","Sometimes I smash things when I'm upset.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_179","Integer","","Recommended","Lately I feel so confident that I think I can accomplish anything.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_180","Integer","","Recommended","My drug use is out of control.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_181","Integer","","Recommended","I've thought about what I would say in a suicide note.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_182","Integer","","Recommended","People have had it in for me.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_183","Integer","","Recommended","I like to be around other people if I can.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_184","Integer","","Recommended","Sometimes I put things off until the last minute.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_185","Integer","","Recommended","I don't like to stay in a relationship very long.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_186","Integer","","Recommended","I prefer to let others make decisions.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_187","Integer","","Recommended","I've had times when I was so mad I couldn't do enough to express all my anger.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19417"
"pai_a_188","Integer","","Recommended","I've made some real mistakes in the people I've picked as friends.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19415"
"pai_a_189","Integer","","Recommended","I get more headaches than most people.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_190","Integer","","Recommended","I get sweaty hands often.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_191","Integer","","Recommended","I keep having nightmares about my past.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_192","Integer","","Recommended","I often wake up very early in the morning and can't get back to sleep.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_193","Integer","","Recommended","At times I am very touchy and easily annoyed.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_194","Integer","","Recommended","People who are successful generally earned their success.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_195","Integer","","Recommended","Sometimes I wonder if my thoughts are being taken away.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_196","Integer","","Recommended","I'm not a person who turns down a dare.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_197","Integer","","Recommended","When I get mad, it's hard for me to calm down.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_198","Integer","","Recommended","I don't get bored very easily.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19418,19418r"
"pai_a_199","Integer","","Recommended","I'm a reckless person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True","19422"
"pai_a_200","Integer","","Recommended","My favorite hobbies are archery and stamp-collecting.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_201","Integer","","Recommended","Many of my problems are my own doing.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_202","Integer","","Recommended","At times parts of my body have been paralyzed.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_203","Integer","","Recommended","I am easily startled.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_204","Integer","","Recommended","I keep myself under tight control.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_205","Integer","","Recommended","I'm almost always a happy and positive person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_206","Integer","","Recommended","Recently I have needed less sleep than usual.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_207","Integer","","Recommended","People have to earn my trust.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_208","Integer","","Recommended","I have a sixth sense that tells me what is going to happen.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_209","Integer","","Recommended","I've never taken money or property that wasn't mine.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_210","Integer","","Recommended","I like to talk with people about their medical problems.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_211","Integer","","Recommended","I don't like raising my voice.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_212","Integer","","Recommended","Sometimes I get so nervous that I'm afraid I�m going to die.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_213","Integer","","Recommended","Sometimes my vision is only in black and white.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_214","Integer","","Recommended","I don't mind traveling in a bus or train.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_215","Integer","","Recommended","I have something worthwhile to contribute.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_216","Integer","","Recommended","I'm a sympathetic person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_217","Integer","","Recommended","My drinking alcohol has caused me problems at home.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_218","Integer","","Recommended","I've threatened to hurt people.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_219","Integer","","Recommended","I could never imagine myself being famous.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_220","Integer","","Recommended","My best friends are those I use drugs with.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_221","Integer","","Recommended","Things have never been so bad that I thought about suicide.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_222","Integer","","Recommended","I'm the target of a conspiracy.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_223","Integer","","Recommended","I make friends easily.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_224","Integer","","Recommended","I sometimes make promises I can't keep.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_225","Integer","","Recommended","When I make a promise, I really don't need to keep it.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_226","Integer","","Recommended","I'm a very independent person.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_227","Integer","","Recommended","I say what's on my mind.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_228","Integer","","Recommended","I usually do what other people tell me to do.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_229","Integer","","Recommended","I frequently have diarrhea.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_230","Integer","","Recommended","I have very steady hands.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_231","Integer","","Recommended","Since I had a very bad experience, I am no longer interested in some things that I used to enjoy.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_232","Integer","","Recommended","I have a good appetite.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_233","Integer","","Recommended","I have little patience with those who disagree with my plans.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_234","Integer","","Recommended","Being helpful to other people pays off in the end.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_235","Integer","","Recommended","Thoughts in my head suddenly disappear.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_236","Integer","","Recommended","I never take risks if I can avoid it.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_237","Integer","","Recommended","People think I'm aggressive.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_238","Integer","","Recommended","Sometimes I get ads that I don't really want.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_239","Integer","","Recommended","Most people look forward to a trip to the dentist.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_240","Integer","","Recommended","In my free time I might read, watch TV, or just relax.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_241","Integer","","Recommended","I have a lot of money problems.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_242","Integer","","Recommended","My life is very unpredictable.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_243","Integer","","Recommended","There isn't much stability at home.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_244","Integer","","Recommended","Things are not going well in my family.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_245","Integer","","Recommended","I worry about having enough money to get by.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_246","Integer","","Recommended","My relationship with my best friend isn't going well.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_247","Integer","","Recommended","I like being around my family.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_248","Integer","","Recommended","If I�m having problems, I have people I can talk to.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_249","Integer","","Recommended","I spend most of my time alone.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_250","Integer","","Recommended","In my family, we argue more than we talk.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_251","Integer","","Recommended","Most people I'm close to are very supportive.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_252","Integer","","Recommended","I spend little time with my family.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_253","Integer","","Recommended","I don't have any good memories from my childhood.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_254","Integer","","Recommended","I have severe psychological problems that began very suddenly.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_255","Integer","","Recommended","Close relationship are important to me.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_256","Integer","","Recommended","I have more friends than most people I know.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_257","Integer","","Recommended","My drinking alchol has caused problems for me at school.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_258","Integer","","Recommended","I've never started a physical fight since I was 12 years old.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_259","Integer","","Recommended","I've used prescription drugs to get high.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_260","Integer","","Recommended","I've tried just about every type of drug.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_261","Integer","","Recommended","I'm considering suicide.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_262","Integer","","Recommended","I've made plans about how to kill myself.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_263","Integer","","Recommended","I keep in touch with my friends.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_264","Integer","","Recommended","I rarely get in a bad mood.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"som_c_raw_score","Integer","","Recommended","Raw score. Conversion","","","som-c_raw_score"
"som_s_raw_score","Integer","","Recommended","Raw score. Somatization","","","som-s_raw_score"
"som_h_raw_score","Integer","","Recommended","Raw score. Health Concerns","","","som-h_raw_score"
"anx_c_raw_score","Integer","","Recommended","Raw score. Anxiety. Cognitive","","","anx-c_raw_score"
"anx_a_raw_score","Integer","","Recommended","Raw score. Anxiety. Affective","","","anx-a_raw_score"
"anx_p_raw_score","Integer","","Recommended","Raw score. Anxiety. Physiological","","","anx-p_raw_score"
"ard_o_raw_score","Integer","","Recommended","Raw score. Obsessive-Compulsive","","","ard-o_raw_score"
"ard_p_raw_score","Integer","","Recommended","Raw score.  Phobias","","","ard-p_raw_score"
"ard_t_raw_score","Integer","","Recommended","Raw score. Traumatic Stress","","","ard-t_raw_score"
"dep_c_raw_score","Integer","","Recommended","Raw score. Depression. Cognitive","","","dep-c_raw_score"
"dep_a_raw_score","Integer","","Recommended","Raw score. Depression. Affective","","","dep-a_raw_score"
"dep_p_raw_score","Integer","","Recommended","Raw score. Depression. Physiological","","","dep-p_raw_score"
"man_a_raw_score","Integer","","Recommended","Raw score. Activity Level","","","man-a_raw_score"
"man_g_raw_score","Integer","","Recommended","Raw score. Grandiosity","","","man-g_raw_score"
"man_i_raw_score","Integer","","Recommended","Raw score. Irritability","","","man-i_raw_score"
"par_h_raw_score","Integer","","Recommended","Raw score. Hypervigilance","","","par-h_raw_score"
"par_p_raw_score","Integer","","Recommended","Raw score. Persecution","","","par-p_raw_score"
"par_r_raw_score","Integer","","Recommended","Raw score. Resentment","","","par-r_raw_score"
"scz_p_raw_score","Integer","","Recommended","Raw score. Psychotic Experiences","","","scz-p_raw_score"
"scz_s_raw_score","Integer","","Recommended","Raw score. Social Detachment","","","scz-s_raw_score"
"scz_t_raw_score","Integer","","Recommended","Raw score. Thought Disorder","","","scz-t_raw_score"
"bor_a_raw_score","Integer","","Recommended","Raw score. Affective Instability","","","29000,bor-a_raw_score"
"bor_i_raw_score","Integer","","Recommended","Raw score. Identity Problems","","","29001,bor-i_raw_score"
"bor_n_raw_score","Integer","","Recommended","Raw score. Negative Relationships","","","29002,bor-n_raw_score"
"bor_s_raw_score","Integer","","Recommended","Raw score. Self-Harm","","","29003,bor-s_raw_score"
"ant_a_raw_score","Integer","","Recommended","Raw score. Antisocial Behaviors","","","ant-a_raw_score"
"ant_e_raw_score","Integer","","Recommended","Raw score. Egocentricity","","","ant-e_raw_score"
"ant_s_raw_score","Integer","","Recommended","Raw score. Stimulus_Seeking","","","ant-s_raw_score"
"agg_a_raw_score","Integer","","Recommended","Raw score. Aggressive Attitude","","","agg-a_raw_score"
"agg_v_raw_score","Integer","","Recommended","Raw score. Verbal Aggression","","","agg-v_raw_score"
"agg_p_raw_score","Integer","","Recommended","Raw score. Physical Aggression","","","agg-p_raw_score"
"som_c_t_score","Integer","","Recommended","T score. Conversion","","","som-c_t_score"
"som_s_t_score","Integer","","Recommended","T score. Somatization","","","som-s_t_score"
"som_h_t_score","Integer","","Recommended","T score. Health Concerns","","","som-h_t_score"
"anx_c_t_score","Integer","","Recommended","T score. Anxiety. Cognitive","","","anx-c_t_score"
"anx_a_t_score","Integer","","Recommended","T score. Anxiety. Affective","","","anx-a_t_score"
"anx_p_t_score","Integer","","Recommended","T score. Anxiety. Physiological","","","anx-p_t_score"
"ard_o_t_score","Integer","","Recommended","T score. Obsessive-Compulsive","","","ard-o_t_score"
"ard_p_t_score","Integer","","Recommended","T score.  Phobias","","","ard-p_t_score"
"ard_t_t_score","Integer","","Recommended","T score. Traumatic Stress","","","ard-t_t_score"
"dep_c_t_score","Integer","","Recommended","T score. Depression. Cognitive","","","dep-c_t_score"
"dep_a_t_score","Integer","","Recommended","T score. Depression. Affective","","","dep-a_t_score"
"dep_p_t_score","Integer","","Recommended","T score. Depression. Physiological","","","dep-p_t_score"
"man_a_t_score","Integer","","Recommended","T score. Activity Level","","","man-a_t_score"
"man_g_t_score","Integer","","Recommended","T score. Grandiosity","","","man-g_t_score"
"man_i_t_score","Integer","","Recommended","T score. Irritability","","","man-i_t_score"
"par_h_t_score","Integer","","Recommended","T score. Hypervigilance","","","par-h_t_score"
"par_p_t_score","Integer","","Recommended","T score. Persecution","","","par-p_t_score"
"par_r_t_score","Integer","","Recommended","T score. Resentment","","","par-r_t_score"
"scz_p_t_score","Integer","","Recommended","T score. Psychotic Experiences","","","scz-p_t_score"
"scz_s_t_score","Integer","","Recommended","T score. Social Detachment","","","scz-s_t_score"
"scz_t_t_score","Integer","","Recommended","T score. Thought Disorder","","","scz-t_t_score"
"bor_a_t_score","Integer","","Recommended","T score. Affective Instability","","","bor-a_t_score"
"bor_i_t_score","Integer","","Recommended","T score. Identity Problems","","","bor-i_t_score"
"bor_n_t_score","Integer","","Recommended","T score. Negative Relationships","","","bor-n_t_score"
"bor_s_t_score","Integer","","Recommended","T score. Self-Harm","","","bor-s_t_score"
"ant_a_t_score","Integer","","Recommended","T score. Antisocial Behaviors","","","ant-a_t_score"
"ant_e_t_score","Integer","","Recommended","T score. Egocentricity","","","ant-e_t_score"
"ant_s_t_score","Integer","","Recommended","T score. Stimulus_Seeking","","","ant-s_t_score"
"agg_a_t_score","Integer","","Recommended","T score. Aggressive Attitude","","","agg-a_t_score"
"agg_v_t_score","Integer","","Recommended","T score. Verbal Aggression","","","agg-v_t_score"
"agg_p_t_score","Integer","","Recommended","T score. Physical Aggression","","","agg-p_t_score"
"icn_raw_score","Integer","","Recommended","Raw score. Inconsistency","","",""
"inf_raw_score","Integer","","Recommended","Raw score. Infrequency","","",""
"nim_raw_score","Integer","","Recommended","Raw score. Negative Impression","","",""
"pim_raw_score","Integer","","Recommended","Raw score. Positive Impression","","",""
"som_raw_score","Integer","","Recommended","Raw score. Somatic Concerns","","",""
"anx_raw_score","Integer","","Recommended","Raw score.  Anxiety","","",""
"ard_raw_score","Integer","","Recommended","Raw score. Anxiety Related Disorders","","",""
"dep_raw_score","Integer","","Recommended","Raw score. Depression","","",""
"man_raw_score","Integer","","Recommended","Raw score. Mania","","",""
"par_raw_score","Integer","","Recommended","Raw score. Paranoia","","",""
"scz_raw_score","Integer","","Recommended","Raw score. Schizophrenia","","",""
"bor_raw_score","Integer","","Recommended","Raw score. Borderline Features","","","29004"
"ant_raw_score","Integer","","Recommended","Raw score. Antisocial Features","","",""
"alc_raw_score","Integer","","Recommended","Raw score. Alcohol Problems","","",""
"drg_raw_score","Integer","","Recommended","Raw score. Drug Problems","","",""
"agg_raw_score","Integer","","Recommended","Raw Score. Aggression","","",""
"sui_raw_score","Integer","","Recommended","Raw score. Suicidal Ideation","","",""
"str_raw_score","Integer","","Recommended","Raw score. Stress","","",""
"non_raw_score","Integer","","Recommended","Raw score. Nonsupport","","",""
"rxr_raw_score","Integer","","Recommended","Raw score. Treatment Rejection","","",""
"dom_raw_score","Integer","","Recommended","Raw score. Dominance","","",""
"wrm_raw_score","Integer","","Recommended","Raw score. Warmth","","",""
"icn_t_score","Integer","","Recommended","T score. Inconsistency","","",""
"inf_t_score","Integer","","Recommended","T score. Infrequency","","",""
"nim_t_score","Integer","","Recommended","T score. Negative Impression","","",""
"pim_t_score","Integer","","Recommended","T score. Positive Impression","","",""
"som_t_score","Integer","","Recommended","T score. Somatic Concerns","","",""
"anx_t_score","Integer","","Recommended","T score.  Anxiety","","",""
"ard_t_score","Integer","","Recommended","T score. Anxiety Related Disorders","","",""
"dep_t_score","Integer","","Recommended","T score. Depression","","",""
"man_t_score","Integer","","Recommended","T score. Mania","","",""
"par_t_score","Integer","","Recommended","T score. Paranoia","","",""
"scz_t_score","Integer","","Recommended","T score. Schizophrenia","","",""
"bor_t_score","Integer","","Recommended","T score. Borderline Features","","",""
"ant_t_score","Integer","","Recommended","T score. Antisocial Features","","",""
"alc_t_score","Integer","","Recommended","T score. Alcohol Problems","","",""
"drg_t_score","Integer","","Recommended","T score. Drug Problems","","",""
"agg_t_score","Integer","","Recommended","T Score. Aggression","","",""
"sui_t_score","Integer","","Recommended","T score. Suicidal Ideation","","",""
"str_t_score","Integer","","Recommended","T score. Stress","","",""
"non_t_score","Integer","","Recommended","T score. Nonsupport","","",""
"rxr_t_score","Integer","","Recommended","T score. Treatment Rejection","","",""
"dom_t_score","Integer","","Recommended","T score. Dominance","","",""
"wrm_t_score","Integer","","Recommended","T score. Warmth","","",""
"version_form","String","121","Required","Form used/assessment name","","",""
"pai_a_265","Integer","","Recommended","My mood can shift quite suddenly.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_266","Integer","","Recommended","I often wonder what I should do with my life.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_267","Integer","","Recommended","Once someone is my friend, we stay friends.","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
"pai_a_268","Integer","","Recommended","I�m carefull about how I spend my money. ","1 :: 4; 88","1 = False, Not at All True; 2 = Slightly True; 3 = Mainly True; 4 = Very True",""
